size_compress,headers_length,packets_rank,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
124,496,0,16,20,29,33,36,36,36,36,36,36,36,40,44,44,44,44,44,44,44,44,44,60,62,77,93,96,103,105,108,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367097
134,432,9,16,20,33,33,33,33,33,33,33,33,33,37,39,39,39,39,39,39,39,47,53,53,69,85,101,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367118
120,432,6,16,20,26,26,26,26,26,26,26,26,26,36,39,39,39,39,39,39,39,39,42,58,59,75,89,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367127
303,816,3,16,20,30,47,47,47,47,47,47,47,47,52,55,55,55,55,55,55,55,55,55,73,77,92,107,122,139,142,143,152,157,157,157,165,181,195,215,237,241,249,249,258,258,260,270,274,282,284,285,298,367184
383,816,10,16,20,28,47,47,47,47,47,47,47,47,52,57,57,57,57,57,57,57,59,59,71,74,91,107,122,139,141,141,157,157,157,157,167,182,197,217,240,247,259,267,273,281,293,310,321,332,351,371,376,367203
128,432,2,16,20,32,32,34,34,34,34,34,34,34,34,45,45,45,45,45,45,45,45,45,59,59,79,96,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367279
395,816,8,16,20,30,45,45,45,45,45,45,45,45,54,59,59,59,59,59,59,59,59,59,74,74,92,108,126,143,143,149,164,167,167,167,170,189,204,225,243,252,266,274,281,286,304,317,349,356,375,384,388,367333
390,816,8,16,20,28,47,47,47,47,47,47,47,47,53,58,58,58,58,58,58,58,58,60,74,75,91,108,122,140,142,148,168,170,170,170,176,193,207,225,253,260,274,283,289,298,312,325,338,355,365,376,385,367393
121,432,11,16,20,29,29,30,30,30,30,30,30,30,34,41,41,41,41,41,41,41,41,41,55,57,73,85,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367588
170,496,1,16,20,34,39,41,41,41,41,41,41,41,44,44,44,44,44,44,44,44,51,59,59,76,93,109,125,138,149,149,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367638
129,496,0,16,20,30,35,35,35,35,35,35,35,35,39,43,43,43,43,43,43,43,45,45,53,53,78,93,99,104,107,107,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367745
123,496,0,16,20,24,30,30,30,30,30,30,30,30,34,41,41,41,41,41,41,41,41,41,58,58,74,89,95,99,99,105,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367793
