size_compress,headers_length,packets_rank,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
117,496,0,16,21,29,32,32,32,32,32,32,32,32,39,40,40,40,40,40,40,40,40,40,50,55,71,86,92,93,98,105,117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367097
148,432,9,16,21,28,28,28,28,28,28,28,28,28,34,34,34,34,34,34,34,34,53,61,68,89,104,121,133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367118
121,432,6,16,21,27,27,30,30,30,30,30,30,30,34,36,36,36,36,36,36,36,36,36,55,58,72,90,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367127
337,816,3,16,21,29,78,80,80,80,80,80,80,80,81,84,84,84,84,84,84,84,84,84,106,106,122,139,157,175,176,178,191,191,191,191,202,212,227,247,259,259,263,265,266,272,272,282,289,289,291,297,332,367184
667,816,10,16,21,28,105,105,105,105,105,105,105,105,105,111,111,111,111,111,111,111,111,111,126,127,145,160,177,194,196,197,215,215,215,215,225,242,249,270,285,285,296,378,427,453,500,505,518,531,589,628,641,367203
122,432,2,16,21,29,29,29,29,29,29,29,29,29,29,39,39,39,39,39,39,39,39,40,58,58,76,85,109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367279
633,816,8,16,21,30,107,107,107,107,107,107,107,107,109,113,113,113,113,113,113,113,113,113,132,134,150,165,181,192,198,198,211,211,211,211,224,239,250,267,280,280,289,369,420,450,494,498,535,549,554,569,576,367333
664,816,8,16,21,28,128,128,128,128,128,128,128,128,131,136,136,136,136,136,136,136,136,136,149,150,165,182,199,216,216,219,237,237,237,237,247,262,273,292,324,332,342,421,471,501,545,548,563,578,610,622,632,367393
117,432,11,16,21,28,28,30,30,30,30,30,30,30,34,36,36,36,36,36,36,36,36,39,51,54,69,86,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367588
208,496,1,16,21,31,34,34,34,34,34,34,34,34,34,38,38,38,38,38,38,38,61,61,70,112,128,141,161,180,184,190,208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367638
124,496,0,16,21,29,34,36,36,36,36,36,36,36,39,41,41,41,41,41,41,41,41,41,58,61,76,91,95,98,102,102,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367745
128,496,0,16,21,27,32,32,32,32,32,32,32,32,39,39,39,39,39,39,39,39,39,39,58,63,76,93,99,101,106,110,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367793
121,496,0,16,21,29,34,36,36,36,36,36,36,36,41,42,42,42,42,42,42,42,42,42,57,58,73,90,93,97,101,105,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367829
159,464,5,16,21,25,34,35,35,35,35,35,35,35,36,38,38,38,38,38,38,38,62,65,69,90,103,122,139,154,155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367858
126,496,0,16,21,28,31,36,36,36,36,36,36,36,40,42,42,42,42,42,42,42,42,43,56,60,77,91,99,101,105,108,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367901
126,432,11,16,21,30,31,33,33,33,33,33,33,33,36,40,40,40,40,40,40,40,40,40,58,59,75,91,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367984
150,432,9,16,21,31,31,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,58,61,67,85,98,119,136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368006
