size_compress,headers_length,packets_rank,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
119,496,0,16,20,29,33,36,36,36,36,36,36,36,41,44,44,44,44,44,44,44,44,46,58,58,77,91,97,97,105,111,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367097
133,432,9,16,20,33,33,33,33,33,33,33,33,33,37,37,37,37,37,37,37,37,47,49,49,63,84,100,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367118
121,432,6,16,20,30,30,30,30,30,30,30,30,30,35,39,39,39,39,39,39,39,39,42,57,58,74,88,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367127
303,816,3,16,20,33,47,47,47,47,47,47,47,47,52,58,58,58,58,58,58,58,58,58,75,77,90,105,126,140,140,144,156,158,158,158,164,180,196,214,234,238,246,254,258,258,259,269,273,280,284,289,296,367184
380,816,10,16,20,28,47,47,47,47,47,47,47,47,53,58,58,58,58,58,58,58,58,59,73,75,90,101,124,140,141,141,161,162,162,162,168,179,191,216,240,247,259,265,273,283,297,310,318,328,348,364,375,367203
127,432,2,16,20,33,33,33,33,33,33,33,33,33,40,42,42,42,42,42,42,42,45,45,62,63,79,88,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367279
395,816,8,16,20,25,49,49,49,49,49,49,49,49,53,58,58,58,58,58,58,58,58,58,76,76,91,109,127,143,143,150,163,163,163,163,171,187,202,223,242,252,266,271,281,289,301,317,347,360,374,379,387,367333
391,816,8,16,20,28,47,47,47,47,47,47,47,47,54,58,58,58,58,58,58,58,59,60,70,75,88,104,123,142,142,146,167,167,167,167,173,190,205,222,255,259,273,280,287,295,311,322,339,355,364,376,386,367393
120,432,11,16,20,29,29,29,29,29,29,29,29,29,35,41,41,41,41,41,41,41,41,41,55,57,73,89,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367588
166,496,1,16,20,33,33,41,41,41,41,41,41,41,43,46,46,46,46,46,46,46,52,58,58,75,90,104,123,141,146,148,166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367638
129,496,0,16,20,30,35,35,35,35,35,35,35,35,40,43,43,43,43,43,43,43,45,46,58,62,77,89,98,102,108,109,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367745
124,496,0,16,20,24,30,34,34,34,34,34,34,34,38,41,41,41,41,41,41,41,41,41,58,61,76,91,98,102,105,105,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367793
129,496,0,16,20,34,41,41,41,41,41,41,41,41,47,50,50,50,50,50,50,50,50,50,67,69,85,102,105,107,112,112,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367829
141,464,5,16,20,34,42,42,42,42,42,42,42,42,45,45,45,45,45,45,45,45,52,60,60,77,93,109,126,141,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367858
127,496,0,16,20,31,36,36,36,36,36,36,36,36,36,47,47,47,47,47,47,47,47,47,63,66,80,96,100,106,109,110,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367901
125,432,11,16,20,33,33,33,33,33,33,33,33,33,39,44,44,44,44,44,44,44,44,44,60,61,79,91,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367984
135,432,9,16,20,31,31,32,32,32,32,32,32,32,34,37,37,37,37,37,37,37,44,49,49,68,85,100,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368006
127,496,0,16,20,30,35,36,36,36,36,36,36,36,40,45,45,45,45,45,45,45,45,45,61,61,77,95,99,102,107,108,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368129
392,816,8,16,20,30,46,46,46,46,46,46,46,46,51,56,56,56,56,56,56,56,57,58,72,72,89,106,122,140,140,144,160,160,160,160,168,185,198,221,242,243,259,268,274,283,299,309,330,342,361,375,384,368137
309,816,2,16,20,30,46,46,46,46,46,46,46,46,50,54,54,54,54,54,54,54,56,57,71,74,87,106,126,141,144,145,152,152,152,152,167,186,202,216,239,243,254,257,261,262,262,272,274,284,287,291,301,368227
309,816,3,16,20,29,44,44,44,44,44,44,44,44,46,52,52,52,52,52,52,52,52,55,70,71,87,102,117,139,139,144,161,161,161,161,167,186,199,219,240,240,254,258,261,262,262,272,276,285,286,292,305,368372
