size_compress,headers_length,packets_rank,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
110,432,1,16,16,16,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,22,24,35,60,67,78,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6377
137,504,0,16,24,41,42,42,42,42,42,42,42,42,47,48,48,48,48,48,48,48,56,58,76,85,89,105,109,129,133,133,133,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6926
153,744,3,16,16,16,20,20,20,20,20,20,20,20,20,23,23,23,23,23,23,23,29,46,61,83,90,102,111,123,138,139,139,144,144,148,148,153,153,153,153,153,153,153,153,153,153,153,153,-1,-1,-1,-1,6929
206,640,5,16,16,16,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,30,49,57,79,86,104,109,126,138,141,148,152,157,158,162,164,173,173,175,189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7581
197,640,5,16,16,16,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,40,61,74,92,100,118,122,137,150,152,157,157,166,168,170,174,183,183,185,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7749
105,432,1,16,16,16,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,22,24,35,53,56,77,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8551
115,744,1,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,21,23,33,48,52,69,72,93,101,101,101,104,106,109,110,110,110,110,112,112,114,115,115,115,115,115,115,-1,-1,-1,-1,8907
192,640,5,16,16,16,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,40,61,74,92,98,116,117,136,138,150,157,160,163,163,169,171,181,181,182,185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8911
178,640,1,16,16,16,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,33,50,64,77,82,99,103,119,128,128,128,128,128,137,139,143,150,150,152,158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15055
141,552,0,16,26,42,45,45,45,45,45,45,45,45,50,53,53,53,53,53,53,53,57,59,78,83,88,103,103,125,132,135,135,136,137,137,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15122
142,504,0,16,22,43,45,45,45,45,45,45,45,45,50,54,54,54,54,54,54,54,58,61,81,87,93,111,113,130,139,139,141,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16456
143,744,1,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,31,44,56,74,78,96,100,123,130,130,130,134,134,137,139,140,140,140,141,141,143,143,143,143,143,143,143,-1,-1,-1,-1,16611
