size_compress,headers_length,packets_rank,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
125,496,0,16,20,29,33,33,33,33,33,33,33,33,40,44,44,44,44,44,44,44,45,45,59,61,77,93,98,102,106,106,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367097
135,432,9,16,20,34,34,36,36,36,36,36,36,36,36,41,41,41,41,41,41,41,47,53,53,70,85,102,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367118
121,432,6,16,20,29,29,30,30,30,30,30,30,30,36,38,38,38,38,38,38,38,41,42,57,59,74,89,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367127
302,816,3,16,20,32,47,47,47,47,47,47,47,47,53,56,56,56,56,56,56,56,58,58,74,76,92,107,125,140,140,144,156,156,156,156,163,179,194,212,234,238,250,250,254,257,257,268,271,280,280,288,296,367184
375,816,10,16,20,28,46,46,46,46,46,46,46,46,51,58,58,58,58,58,58,58,58,58,73,75,87,107,123,141,141,144,159,159,159,159,166,181,197,217,241,241,258,267,274,282,298,308,320,329,348,362,366,367203
126,432,2,16,20,31,31,34,34,34,34,34,34,34,39,44,44,44,44,44,44,44,44,45,62,62,79,96,109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367279
386,816,8,16,20,31,47,47,47,47,47,47,47,47,53,57,57,57,57,57,57,57,57,57,71,77,93,110,127,142,142,149,164,164,164,164,171,184,199,221,243,249,262,270,277,286,302,313,341,353,367,375,379,367333
391,816,8,16,20,27,47,47,47,47,47,47,47,47,54,56,56,56,56,56,56,56,56,60,73,75,91,105,122,141,141,147,167,167,167,167,173,189,205,224,252,261,273,281,289,297,313,323,341,355,366,375,387,367393
119,432,11,16,20,29,29,29,29,29,29,29,29,29,30,39,39,39,39,39,39,39,39,39,53,53,72,87,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367588
166,496,1,16,20,32,39,40,40,40,40,40,40,40,42,44,44,44,44,44,44,44,52,56,56,74,90,108,123,138,147,147,166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367638
129,496,0,16,20,28,35,35,35,35,35,35,35,35,35,44,44,44,44,44,44,44,44,44,59,61,77,94,100,101,107,109,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367745
124,496,0,16,20,28,30,30,30,30,30,30,30,30,39,42,42,42,42,42,42,42,42,42,57,60,76,91,97,98,104,105,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367793
128,496,0,16,20,33,42,42,42,42,42,42,42,42,45,50,50,50,50,50,50,50,50,50,66,69,79,100,105,109,109,114,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367829
142,464,5,16,20,34,41,41,41,41,41,41,41,41,45,47,47,47,47,47,47,47,51,59,59,78,94,110,127,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367858
126,496,0,16,20,32,33,33,33,33,33,33,33,33,42,45,45,45,45,45,45,45,45,45,63,66,81,96,101,102,109,110,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367901
125,432,11,16,20,33,33,33,33,33,33,33,33,33,39,43,43,43,43,43,43,43,43,43,59,59,71,92,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367984
133,432,9,16,20,30,31,32,32,32,32,32,32,32,34,37,37,37,37,37,37,37,42,50,50,67,84,99,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368006
126,496,0,16,20,29,36,36,36,36,36,36,36,36,40,42,42,42,42,42,42,42,42,46,60,63,75,94,99,104,105,108,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368129
386,816,8,16,20,28,43,43,43,43,43,43,43,43,50,56,56,56,56,56,56,56,56,56,72,74,88,104,122,140,140,146,159,159,159,159,166,180,199,220,239,244,258,266,273,280,295,308,328,342,355,369,379,368137
307,816,2,16,20,31,45,45,45,45,45,45,45,45,48,54,54,54,54,54,54,54,54,54,72,74,91,107,122,143,143,147,154,154,154,154,166,183,197,211,231,231,250,255,258,258,259,269,272,281,284,284,300,368227
310,816,3,16,20,28,43,43,43,43,43,43,43,43,48,54,54,54,54,54,54,54,54,54,65,71,88,103,119,140,140,147,164,164,164,164,170,186,201,219,238,243,251,257,259,259,259,271,276,283,287,291,300,368372
139,464,8,16,20,29,38,38,38,38,38,38,38,38,38,44,44,44,44,44,44,44,49,55,55,73,90,107,121,139,139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368497
132,432,8,16,20,33,33,34,34,34,34,34,34,34,35,37,37,37,37,37,37,37,46,51,51,67,86,103,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368533
127,496,0,16,20,34,40,40,40,40,40,40,40,40,44,46,46,46,46,46,46,46,49,49,65,66,84,100,102,110,113,113,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368549
138,464,4,16,20,29,37,38,38,38,38,38,38,38,40,43,43,43,43,43,43,43,49,56,56,73,88,104,120,137,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368565
140,464,5,16,20,30,37,37,37,37,37,37,37,37,41,41,41,41,41,41,41,41,50,55,55,75,91,105,120,140,140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368578
144,464,5,16,20,28,38,38,38,38,38,38,38,38,38,44,44,44,44,44,44,44,50,56,56,74,89,103,124,141,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368758
171,496,1,16,20,32,38,40,40,40,40,40,40,40,43,45,45,45,45,45,45,45,52,56,56,76,93,110,126,145,152,154,171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368814
125,432,11,16,20,33,33,33,33,33,33,33,33,33,38,45,45,45,45,45,45,45,45,45,60,62,79,94,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368848
