size_compress,headers_length,packets_rank,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
128,496,0,16,20,27,35,35,35,35,35,35,35,35,35,43,43,43,43,43,43,43,45,45,60,62,74,92,99,101,107,109,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367097
133,432,9,16,20,33,33,36,36,36,36,36,36,36,36,41,41,41,41,41,41,41,48,53,53,67,86,101,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367118
119,432,6,16,20,30,30,30,30,30,30,30,30,30,35,40,40,40,40,40,40,40,40,40,57,58,75,90,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367127
302,816,3,16,20,32,37,37,37,37,37,37,37,37,49,54,54,54,54,54,54,54,54,54,75,76,92,108,125,138,138,138,156,156,156,156,162,179,195,213,234,239,247,253,256,257,259,267,272,280,280,287,296,367184
382,816,10,16,20,28,43,48,48,48,48,48,48,48,51,57,57,57,57,57,57,57,57,59,73,74,91,107,124,140,140,144,158,158,158,158,167,181,196,214,240,245,258,266,272,281,297,308,308,330,347,366,371,367203
127,432,2,16,20,33,33,33,33,33,33,33,33,33,40,44,44,44,44,44,44,44,44,44,61,64,79,94,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367279
393,816,8,16,20,25,48,48,48,48,48,48,48,48,54,57,57,57,57,57,57,57,57,57,75,75,94,109,127,142,144,150,163,163,163,163,163,187,203,223,242,249,264,270,277,286,304,314,348,358,373,381,387,367333
392,816,8,16,20,28,47,47,47,47,47,47,47,47,54,55,55,55,55,55,55,55,55,55,73,74,89,106,124,142,142,147,168,168,168,168,173,191,205,226,254,259,272,279,285,296,311,323,340,355,364,375,384,367393
119,432,11,16,20,29,29,29,29,29,29,29,29,29,36,40,40,40,40,40,40,40,40,40,48,48,73,85,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367588
165,496,1,16,20,34,38,40,40,40,40,40,40,40,43,46,46,46,46,46,46,46,52,58,58,75,92,108,124,140,147,147,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367638
127,496,0,16,20,30,33,33,33,33,33,33,33,33,41,44,44,44,44,44,44,44,44,44,61,61,78,94,97,104,106,106,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367745
119,496,0,16,20,26,31,31,31,31,31,31,31,31,35,41,41,41,41,41,41,41,41,44,58,59,76,91,96,99,104,104,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367793
