size_compress,headers_length,packets_rank,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
143,496,0,16,21,30,33,36,36,36,36,36,36,36,39,49,49,49,49,49,49,49,50,50,66,69,85,98,110,119,123,130,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367097
143,432,9,16,21,28,28,33,33,33,33,33,33,33,36,40,40,40,40,40,40,40,50,56,63,85,100,117,130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367118
134,432,6,16,21,27,27,32,32,32,32,32,32,32,35,43,43,43,43,43,43,43,43,48,64,67,83,98,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367127
297,816,3,16,21,29,45,47,47,47,47,47,47,47,51,55,55,55,55,55,55,55,55,63,81,83,100,113,134,150,152,154,168,168,168,168,178,191,204,221,235,235,237,242,242,250,252,263,263,267,267,276,291,367184
447,816,10,16,21,28,63,64,64,64,64,64,64,64,65,77,77,77,77,77,77,77,77,80,95,95,115,131,146,164,167,169,186,186,186,186,197,216,225,243,259,259,276,297,317,330,354,360,374,384,404,426,437,367203
133,432,2,16,21,26,26,32,32,32,32,32,32,32,37,47,47,47,47,47,47,47,47,49,68,71,83,101,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367279
434,816,8,16,21,31,61,61,61,61,61,61,61,61,67,76,76,76,76,76,76,76,78,78,97,101,115,131,149,160,165,165,183,183,183,183,195,210,222,238,249,249,262,284,306,319,345,349,376,390,397,411,421,367333
435,816,8,16,21,24,67,67,67,67,67,67,67,67,71,82,82,82,82,82,82,82,82,84,99,100,116,133,151,167,167,171,182,182,182,182,200,212,222,243,263,263,278,298,320,332,358,362,377,394,403,411,421,367393
128,432,11,16,21,28,28,31,31,31,31,31,31,31,36,45,45,45,45,45,45,45,45,46,60,66,82,98,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367588
194,496,1,16,21,31,35,38,38,38,38,38,38,38,38,45,45,45,45,45,45,45,54,60,68,96,110,125,144,161,168,178,194,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367638
