size_compress,headers_length,packets_rank,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
116,496,0,16,20,29,33,34,34,34,34,34,34,34,39,40,40,40,40,40,40,40,40,40,50,56,71,88,93,93,97,103,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367097
136,432,9,16,20,31,31,31,31,31,31,31,31,31,31,35,35,35,35,35,35,35,42,42,51,71,89,106,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367118
120,432,6,16,20,29,29,29,29,29,29,29,29,29,29,36,36,36,36,36,36,36,36,36,54,57,71,88,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367127
292,816,3,16,20,30,48,49,49,49,49,49,49,49,53,54,54,54,54,54,54,54,54,54,71,76,91,105,125,141,141,145,157,157,157,157,169,181,193,212,224,224,228,230,230,233,238,249,255,258,259,268,287,367184
449,816,10,16,20,29,60,60,60,60,60,60,60,60,65,66,66,66,66,66,66,66,66,66,81,83,100,115,133,150,150,150,171,171,171,171,182,197,207,222,241,241,253,286,304,313,340,346,359,376,392,428,441,367203
120,432,2,16,20,31,31,32,32,32,32,32,32,32,35,39,39,39,39,39,39,39,39,39,56,59,76,92,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367279
426,816,8,16,20,29,61,61,61,61,61,61,61,61,65,69,69,69,69,69,69,69,69,69,87,89,103,120,134,155,155,157,171,171,171,171,183,198,203,227,238,238,248,281,300,310,337,342,363,376,378,398,411,367333
462,816,8,16,20,29,63,63,63,63,63,63,63,63,63,73,73,73,73,73,73,73,73,73,85,88,103,120,136,155,155,155,177,177,177,177,186,200,211,231,252,255,266,297,316,326,350,356,374,397,422,433,444,367393
116,432,11,16,20,29,29,30,30,30,30,30,30,30,34,35,35,35,35,35,35,35,35,35,51,52,69,86,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367588
168,496,1,16,20,22,34,34,34,34,34,34,34,34,36,38,38,38,38,38,38,38,43,47,54,76,94,108,124,140,145,150,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367638
