size_compress,headers_length,packets_rank,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
126,496,0,16,21,30,34,34,34,34,34,34,34,34,40,44,44,44,44,44,44,44,44,44,57,61,77,93,98,102,106,115,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367097
139,432,9,16,21,28,28,28,28,28,28,28,28,28,35,35,35,35,35,35,35,35,45,48,54,76,91,107,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367118
123,432,6,16,21,27,27,27,27,27,27,27,27,27,35,39,39,39,39,39,39,39,40,41,58,60,77,91,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367127
294,816,3,16,21,31,46,46,46,46,46,46,46,46,52,55,55,55,55,55,55,55,56,56,72,77,91,108,124,145,146,148,161,161,161,161,166,184,197,216,228,228,233,235,237,241,244,252,259,259,259,267,290,367184
435,816,10,16,21,28,59,59,59,59,59,59,59,59,65,69,69,69,69,69,69,69,70,70,85,85,102,120,136,154,154,154,174,174,174,174,186,200,209,228,246,246,257,288,308,319,345,345,362,376,395,420,428,367203
124,432,2,16,21,32,32,33,33,33,33,33,33,33,38,41,41,41,41,41,41,41,42,42,60,62,78,95,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367279
421,816,8,16,21,31,58,58,58,58,58,58,58,58,68,71,71,71,71,71,71,71,71,71,90,91,106,122,138,147,155,158,170,170,170,170,181,198,207,227,237,237,248,279,300,311,339,342,367,379,379,400,407,367333
436,816,8,16,21,29,65,65,65,65,65,65,65,65,68,74,74,74,74,74,74,74,74,75,87,92,107,124,139,156,156,158,177,177,177,177,187,201,210,229,253,253,263,294,315,327,354,357,373,388,400,407,420,367393
117,432,11,16,21,28,28,28,28,28,28,28,28,28,36,38,38,38,38,38,38,38,40,40,55,56,72,90,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367588
174,496,1,16,21,29,29,36,36,36,36,36,36,36,38,38,38,38,38,38,38,38,49,50,58,82,97,114,130,148,154,162,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367638
131,496,0,16,21,29,34,35,35,35,35,35,35,35,40,44,44,44,44,44,44,44,44,45,59,62,74,94,99,103,106,113,131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367745
127,496,0,16,21,29,29,29,29,29,29,29,29,29,40,40,40,40,40,40,40,40,40,40,60,63,79,96,100,106,108,115,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367793
131,496,0,16,21,30,35,37,37,37,37,37,37,37,41,45,45,45,45,45,45,45,46,46,61,63,78,94,98,105,110,115,131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367829
146,464,5,16,21,31,36,37,37,37,37,37,37,37,38,40,40,40,40,40,40,40,49,50,59,78,95,110,129,144,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367858
136,496,0,16,21,30,34,34,34,34,34,34,34,34,42,45,45,45,45,45,45,45,45,46,59,65,80,96,104,106,113,118,136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367901
124,432,11,16,21,30,32,33,33,33,33,33,33,33,37,41,41,41,41,41,41,41,41,43,55,61,76,92,109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367984
138,432,9,16,21,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,45,45,51,75,91,108,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,368006
