size_compress,headers_length,packets_rank,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
128,496,0,16,20,29,35,35,35,35,35,35,35,35,40,44,44,44,44,44,44,44,44,45,58,61,76,93,99,103,107,112,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367097
132,432,9,16,20,33,33,35,35,35,35,35,35,35,35,40,40,40,40,40,40,40,49,55,55,72,86,103,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367118
120,432,6,16,20,28,28,28,28,28,28,28,28,28,34,40,40,40,40,40,40,40,41,41,56,58,75,89,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367127
299,816,3,16,20,31,45,45,45,45,45,45,45,45,52,55,55,55,55,55,55,55,55,58,69,69,88,103,119,140,140,144,156,156,156,156,163,177,194,210,234,235,247,249,253,253,255,264,268,277,279,284,294,367184
375,816,10,16,20,28,47,47,47,47,47,47,47,47,53,58,58,58,58,58,58,58,58,58,72,74,91,103,123,139,141,144,160,160,160,160,166,181,195,216,239,246,260,266,274,282,299,309,320,331,347,363,370,367203
127,432,2,16,20,32,32,33,33,33,33,33,33,33,36,36,36,36,36,36,36,36,44,44,52,52,79,93,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367279
383,816,8,16,20,29,47,47,47,47,47,47,47,47,53,59,59,59,59,59,59,59,59,59,76,76,95,110,127,143,143,149,164,164,164,164,171,186,202,223,241,247,260,266,275,283,300,309,334,349,364,371,376,367333
386,816,8,16,20,28,47,47,47,47,47,47,47,47,52,52,52,52,52,52,52,52,52,60,73,75,91,107,123,136,136,143,166,166,166,166,175,188,203,222,252,257,271,278,284,293,309,320,337,354,360,367,380,367393
119,432,11,16,20,29,29,29,29,29,29,29,29,29,35,39,39,39,39,39,39,39,39,39,55,56,72,86,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367588
170,496,1,16,20,34,38,40,40,40,40,40,40,40,43,46,46,46,46,46,46,46,55,61,61,78,93,110,121,141,150,151,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,367638
