packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
3,800,511,26,38,45,45,45,45,45,45,45,45,100,289,293,293,293,293,293,293,293,293,305,305,318,332,353,371,373,377,397,397,402,417,421,442,442,460,466,466,475,476,476,476,478,478,483,485,493,496,511,511,685772
11,416,367,26,35,35,35,35,35,35,35,35,35,92,281,285,285,285,285,285,285,285,285,298,298,314,330,351,367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,685816
3,416,360,25,33,35,35,35,35,35,35,35,35,92,280,284,284,284,284,284,284,284,284,295,295,312,328,342,360,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,685952
1,480,433,28,40,41,41,41,41,41,41,41,41,45,45,45,45,45,45,45,45,126,299,299,331,350,368,383,400,405,416,433,433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686034
11,416,369,25,39,40,40,40,40,40,40,40,40,95,284,288,288,288,288,288,288,288,288,301,301,320,334,350,369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686068
9,416,398,26,36,36,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,121,290,294,325,345,364,382,398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686078
4,416,389,26,37,37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,120,292,292,325,340,356,370,389,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686145
4,448,400,25,34,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,123,294,294,328,345,364,379,394,394,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686169
3,800,535,26,36,43,43,43,43,43,43,43,43,99,290,294,294,294,294,294,294,294,294,304,304,315,333,353,368,372,372,394,394,402,417,417,450,450,472,472,472,488,491,491,491,491,491,495,500,506,509,522,535,686288
10,432,367,26,36,36,36,36,36,36,36,36,36,95,283,287,287,287,287,287,287,287,287,296,296,306,329,347,364,367,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686295
11,416,364,26,35,35,35,35,35,35,35,35,35,89,281,285,285,285,285,285,285,285,285,297,297,310,326,347,364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686488
7,576,467,24,32,44,44,44,44,44,44,44,44,102,290,294,294,294,294,294,294,294,294,307,307,326,339,357,373,373,382,400,400,405,423,429,452,452,467,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686556
0,480,343,12,21,25,25,25,25,25,25,25,25,82,263,263,263,263,263,263,263,263,263,273,273,291,308,309,312,317,325,343,343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686621
7,432,377,26,37,43,43,43,43,43,43,43,43,97,288,292,292,292,292,292,292,292,292,306,306,322,337,355,377,377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686664
8,576,480,24,37,47,47,47,47,47,47,47,47,102,291,295,295,295,295,295,295,295,295,310,310,325,340,360,378,380,384,402,402,413,425,434,457,457,480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686665
7,416,369,26,37,37,37,37,37,37,37,37,37,89,282,286,286,286,286,286,286,286,286,298,298,316,331,348,369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686712
6,416,362,26,39,39,39,39,39,39,39,39,39,95,283,288,288,288,288,288,288,289,289,299,299,317,331,348,362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686735
0,480,354,12,23,30,30,30,30,30,30,30,30,85,265,265,265,265,265,265,265,266,266,276,280,294,313,318,318,324,331,354,354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686921
5,416,400,26,37,40,42,42,42,42,42,42,42,43,43,43,43,43,43,43,43,124,294,294,334,350,366,383,400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686950
