packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
3,800,555,4,15,27,27,27,27,27,27,27,27,96,320,320,320,320,320,320,320,320,320,338,338,356,372,390,414,416,420,440,441,441,441,447,465,477,496,505,505,506,506,512,512,514,514,517,526,532,537,549,555,685772
11,416,387,4,16,16,16,16,16,16,16,16,16,83,307,307,307,307,307,307,307,307,307,322,322,336,352,368,387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,685816
3,416,392,4,15,15,17,17,17,17,17,17,17,83,306,306,306,306,306,306,306,309,309,324,324,338,356,373,392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,685952
1,480,381,4,16,20,22,22,22,22,22,22,22,24,24,24,24,24,24,24,24,98,203,264,283,297,313,336,349,359,367,381,381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686034
11,416,386,4,15,15,15,15,15,15,15,15,15,84,305,305,305,305,305,305,305,305,305,324,324,340,356,370,386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686068
9,416,341,4,11,11,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,92,198,260,276,290,311,328,341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686078
4,416,344,4,13,16,16,16,16,16,16,16,16,19,19,19,19,19,19,19,19,92,198,261,276,293,309,328,344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686145
4,448,364,4,14,24,27,27,27,27,27,27,27,29,29,29,29,29,29,29,29,101,207,268,286,303,320,338,357,359,364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686169
3,800,539,4,15,28,28,28,28,28,28,28,28,95,320,320,320,320,320,320,320,320,320,334,334,350,364,382,400,403,403,422,422,423,423,427,450,460,478,486,486,488,489,495,495,495,495,498,506,514,520,531,539,686288
10,432,399,4,15,17,17,17,17,17,17,17,17,87,311,311,311,311,311,311,311,311,311,326,326,342,358,377,393,399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686295
11,416,391,4,16,16,16,16,16,16,16,16,16,83,308,308,308,308,308,308,308,308,308,319,319,336,352,370,391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686488
7,576,486,4,14,28,30,30,30,30,30,30,30,97,318,318,318,318,318,318,318,318,318,334,334,353,370,387,404,408,411,429,429,430,430,434,454,464,486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686556
0,480,394,4,17,21,22,22,22,22,22,22,22,88,312,312,312,312,312,312,312,312,312,326,326,346,361,361,361,369,369,393,394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686621
7,432,396,4,15,19,19,19,19,19,19,19,19,88,313,313,313,313,313,313,313,313,313,327,327,343,358,377,394,396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686664
8,576,476,4,15,30,30,30,30,30,30,30,30,97,322,322,322,322,322,322,322,322,322,336,336,352,368,386,402,404,408,420,422,422,422,427,441,459,476,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686665
7,416,391,4,15,15,15,15,15,15,15,15,15,82,306,306,306,306,306,306,306,306,306,321,321,339,357,369,391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686712
6,416,388,4,16,16,16,16,16,16,16,16,16,83,307,307,307,307,307,307,307,307,307,319,319,340,354,373,388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686735
0,480,396,4,17,21,21,21,21,21,21,21,21,88,312,312,312,312,312,312,312,312,312,327,327,345,364,367,367,371,373,396,396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686921
5,416,345,4,15,15,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,92,198,260,277,294,313,329,345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686950
8,432,398,4,15,20,20,20,20,20,20,20,20,88,313,313,313,313,313,313,313,313,313,328,328,346,362,376,393,398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686953
6,416,391,4,14,14,14,14,14,14,14,14,14,84,309,309,309,309,309,309,309,309,309,322,322,339,354,366,391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686975
6,584,501,4,16,34,34,34,34,34,34,34,34,101,327,327,327,327,327,327,327,327,327,339,339,356,371,389,406,409,410,428,428,428,429,438,462,477,496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687035
7,416,387,4,16,17,17,17,17,17,17,17,17,84,308,308,308,308,308,308,308,308,308,324,324,335,353,369,387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687036
3,800,547,4,16,27,27,27,27,27,27,27,27,94,317,317,317,317,317,317,317,317,317,332,332,349,365,383,399,402,404,426,426,436,436,443,461,466,479,488,488,488,492,497,497,497,499,502,510,515,522,534,547,687176
9,416,339,4,15,15,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18,92,198,259,276,292,307,321,339,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687194
7,432,397,4,16,21,21,21,21,21,21,21,21,88,313,313,313,313,313,313,313,313,313,327,327,344,359,377,393,397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687228
6,416,392,4,16,16,16,16,16,16,16,16,16,84,305,305,305,305,305,305,305,305,305,321,321,337,354,373,392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687251
1,480,383,4,17,21,23,23,23,23,23,23,23,25,25,25,25,25,25,25,25,98,204,266,282,298,316,330,346,354,362,382,383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687318
4,448,356,4,17,24,28,28,28,28,28,28,28,29,29,29,29,29,29,29,29,102,208,271,288,303,319,333,351,356,356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687321
1,480,388,4,14,21,21,21,21,21,21,21,21,24,24,24,24,24,24,24,24,98,204,266,284,300,319,333,351,356,368,386,388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687450
2,416,387,4,15,15,15,15,15,15,15,15,15,83,307,307,307,307,307,307,307,307,307,320,320,338,352,373,387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687571
5,448,363,4,14,23,28,28,28,28,28,28,28,29,29,29,29,29,29,29,29,104,208,271,287,302,320,336,352,358,363,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687682
11,416,388,4,15,15,15,15,15,15,15,15,15,84,308,308,308,308,308,308,308,308,308,322,322,340,353,371,388,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687712
3,416,394,4,16,16,16,16,16,16,16,16,16,84,307,307,307,307,307,307,307,307,307,322,322,341,359,380,394,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687884
7,584,493,4,17,34,34,34,34,34,34,34,34,102,327,327,327,327,327,327,327,328,328,341,341,355,372,388,405,408,408,432,432,432,432,445,462,468,485,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687936
7,416,393,4,14,14,14,14,14,14,14,14,14,82,306,306,306,306,306,306,306,306,306,320,320,335,350,376,393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,688032
2,416,338,4,14,16,17,17,17,17,17,17,17,18,18,18,18,18,18,18,18,93,198,259,273,292,309,325,338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,688039
11,416,390,4,13,13,13,13,13,13,13,13,13,83,308,308,308,308,308,308,308,308,308,322,322,338,354,372,390,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,688168
1,480,389,4,15,20,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,97,203,266,283,298,316,332,350,358,364,389,389,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,688170
0,480,384,4,11,19,19,19,19,19,19,19,19,87,311,311,311,311,311,311,311,311,311,325,325,339,359,363,363,367,370,384,384,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,688181
9,416,340,4,16,16,17,17,17,17,17,17,17,19,19,19,19,19,19,19,19,93,198,260,278,293,309,321,340,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,688202
5,448,364,4,15,21,25,25,25,25,25,25,25,26,26,26,26,26,26,26,26,100,206,269,285,299,318,340,357,362,364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,688318
