packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
7,416,100,5,8,19,19,19,19,19,19,19,19,21,21,21,21,21,21,21,21,21,21,37,37,53,68,86,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462617
6,416,95,5,16,16,16,16,16,16,16,16,16,18,18,18,18,18,18,18,18,20,20,35,35,51,66,85,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462640
7,432,115,5,15,20,20,20,20,20,20,20,20,22,22,22,22,22,22,22,22,23,23,36,36,54,73,89,104,115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462653
3,800,241,5,20,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,31,31,43,43,61,78,94,110,114,115,133,133,133,133,140,155,165,183,200,200,201,202,202,202,202,203,215,218,218,221,232,241,462709
0,480,127,5,17,17,23,23,23,23,23,23,23,24,24,24,24,24,24,24,24,26,26,26,41,58,75,91,107,111,111,127,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462754
2,416,101,5,19,19,19,19,19,19,19,19,19,22,22,22,22,22,22,22,22,22,22,36,36,52,67,86,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462804
3,800,248,5,18,25,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,43,43,60,75,90,107,109,109,127,127,127,127,134,152,161,174,195,197,197,198,198,198,198,201,211,212,212,221,233,248,462865
1,480,137,5,17,20,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,27,27,27,44,60,77,95,106,121,121,137,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462935
5,416,116,5,16,20,24,24,24,24,24,24,24,27,27,27,27,27,27,27,27,27,27,27,46,62,78,94,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,463131
2,800,251,5,17,22,22,22,22,22,22,22,22,25,25,25,25,25,25,25,25,26,26,40,43,56,75,90,108,108,111,126,126,126,126,134,154,164,184,199,199,199,199,199,199,199,206,215,219,219,226,238,251,463176
2,416,102,5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,35,35,51,68,83,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,463332
