packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
2,368,424,0,0,15,18,18,36,39,93,204,321,337,337,351,369,385,403,403,404,424,424,424,424,424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23748
6,800,1461,0,23,41,42,42,56,146,293,308,359,367,380,398,415,432,446,446,450,466,466,536,565,628,658,686,740,796,814,824,850,889,921,930,965,997,1020,1069,1095,1153,1191,1202,1224,1244,1268,1306,1331,1362,1409,1447,1461,23752
4,800,907,0,14,31,32,32,45,130,274,292,347,351,368,384,401,418,432,440,440,453,453,461,461,463,463,463,463,464,464,464,467,469,472,486,508,539,547,567,591,611,647,652,667,686,717,736,776,811,843,876,907,23767
2,368,433,0,0,15,15,15,34,35,92,202,319,337,338,355,371,388,404,409,411,433,433,433,433,433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23774
8,368,474,0,0,15,15,18,34,144,292,306,362,364,383,400,419,435,450,450,455,474,474,474,474,474,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23780
0,368,404,0,2,20,22,22,36,40,95,206,322,329,329,356,375,378,378,378,378,396,396,404,404,404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23812
3,800,859,0,17,35,36,36,53,57,112,221,340,358,359,376,393,410,425,427,433,451,451,459,459,472,492,521,531,573,592,632,658,675,690,704,708,715,720,723,727,732,741,750,759,767,785,799,812,821,831,832,859,23815
0,368,405,0,2,20,22,22,40,46,101,212,328,342,342,357,374,380,380,380,380,395,395,405,405,405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23841
7,368,444,0,0,15,17,18,32,36,91,201,320,334,334,350,364,383,397,397,426,444,444,444,444,444,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23848
2,368,421,0,0,14,18,18,32,36,91,202,319,334,334,350,367,384,404,404,407,421,421,421,421,421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23853
8,368,510,0,0,16,18,18,38,180,326,343,397,401,424,439,454,471,487,490,493,510,510,510,510,510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23859
3,800,1078,0,16,34,34,34,52,61,116,225,344,365,365,381,400,420,432,438,441,457,457,465,466,479,501,528,541,584,608,629,649,677,697,729,770,809,841,849,866,888,907,912,930,949,957,980,1005,1028,1045,1064,1078,23863
1,368,494,0,3,20,21,22,38,145,297,311,364,368,390,407,422,438,456,466,466,484,484,494,494,494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23871
2,368,419,0,0,17,19,19,33,35,89,200,318,331,331,347,363,380,395,399,403,419,419,419,419,419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23922
5,368,453,0,0,15,16,16,31,127,277,293,348,352,366,384,400,417,435,440,440,453,453,453,453,453,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23925
11,368,436,0,0,15,18,19,32,35,92,202,321,334,334,352,369,385,397,397,419,436,436,436,436,436,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23940
7,368,414,0,0,17,18,18,35,35,89,201,319,326,326,340,356,371,388,392,395,414,414,414,414,414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23959
2,368,420,0,0,15,17,17,35,39,93,204,321,330,330,348,365,380,397,400,403,419,419,420,420,420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23963
7,368,459,0,0,10,16,16,32,35,89,199,317,330,330,344,360,377,391,394,441,459,459,459,459,459,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23977
9,368,433,0,0,15,15,15,32,114,260,273,330,335,347,363,378,394,411,411,415,433,433,433,433,433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23979
1,368,528,0,3,20,22,24,40,198,345,359,415,420,432,450,468,483,500,504,504,524,524,528,528,528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23981
3,800,962,0,14,35,36,38,51,57,112,223,342,352,353,368,383,397,415,424,428,441,441,449,449,463,486,513,526,566,582,642,654,680,696,708,714,727,734,743,755,759,777,794,823,839,855,871,880,899,933,944,962,23983
