packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
1,368,206,0,4,24,26,26,42,49,49,49,62,63,82,102,119,133,151,169,169,189,189,204,206,206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20904
4,368,174,0,4,19,26,26,40,55,56,56,56,85,85,102,118,137,155,157,157,174,174,174,174,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20907
13,608,408,0,3,21,25,25,48,54,54,54,54,85,85,103,120,137,155,156,156,175,175,190,195,199,212,226,236,249,258,275,289,307,326,335,350,361,377,395,408,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20916
23,368,179,0,4,19,23,23,39,42,46,47,58,60,83,98,109,130,147,157,157,178,178,179,179,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20926
13,368,193,0,2,24,29,31,51,57,59,59,59,78,78,97,114,130,145,150,151,166,166,174,179,193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20943
2,368,158,0,4,17,27,27,40,52,53,53,53,72,74,89,105,121,137,141,141,158,158,158,158,158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20955
49,608,405,0,3,20,25,28,43,49,49,49,52,69,69,86,101,120,136,139,139,156,156,172,175,180,193,204,218,230,257,274,287,305,325,331,348,360,375,390,405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21002
60,616,419,0,4,22,26,26,45,51,51,52,63,64,82,98,113,129,144,144,147,165,166,172,172,182,196,213,224,246,269,288,302,315,327,339,348,366,381,396,412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21013
82,368,167,0,4,21,24,24,42,44,50,51,62,63,81,96,112,125,142,148,148,162,162,167,167,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21035
86,368,214,0,2,19,27,28,45,52,52,52,56,75,75,89,104,124,139,147,147,165,165,179,189,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21039
1,368,199,0,4,20,20,22,38,38,38,38,54,54,72,89,105,120,133,161,161,182,183,195,197,199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21046
7,368,162,0,4,17,26,26,43,50,52,52,52,71,74,88,106,120,140,142,142,162,162,162,162,162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21052
18,472,243,0,11,27,31,33,47,51,51,54,64,67,83,99,116,132,147,147,150,170,170,179,179,189,193,200,210,217,226,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21063
10,624,414,0,5,22,26,29,46,53,53,53,53,71,72,89,105,118,139,141,142,159,159,175,180,181,195,205,222,230,254,273,287,298,319,337,347,363,372,397,412,414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21080
12,624,417,0,5,25,28,28,47,52,53,53,53,66,70,86,99,115,136,137,139,155,155,173,177,181,192,207,220,229,254,275,287,300,319,338,346,368,380,399,411,417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21082
39,584,436,0,4,21,21,21,43,50,50,51,62,65,85,96,112,133,151,152,154,169,170,176,176,189,210,229,255,264,291,318,325,343,360,378,399,406,429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21109
42,624,420,0,5,24,27,27,44,52,54,54,54,68,70,87,103,117,136,139,140,159,159,176,181,184,197,208,222,233,243,273,288,300,320,335,347,366,381,399,410,420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21112
61,608,397,0,3,19,24,25,42,45,45,45,49,64,66,81,95,111,131,132,134,146,149,164,168,173,184,199,218,229,248,267,278,295,316,321,338,350,366,380,397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21131
84,368,203,0,2,24,26,26,44,50,50,50,50,63,63,82,101,116,133,133,135,154,154,168,181,203,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21154
21,368,160,0,4,19,24,24,40,50,50,50,50,73,73,90,109,125,139,143,143,160,160,160,160,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21181
2,368,168,0,4,20,28,28,43,58,59,59,59,79,81,93,113,127,145,147,150,166,166,168,168,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21186
4,368,161,0,4,23,27,27,37,57,58,58,58,70,70,94,109,128,142,142,142,161,161,161,161,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21188
7,496,319,0,10,24,30,30,50,61,62,62,62,82,82,99,116,128,147,149,149,166,166,180,184,191,216,227,243,264,275,284,295,319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21191
10,608,422,0,3,22,28,29,44,52,52,52,52,72,72,84,101,122,138,138,142,157,157,185,186,195,211,227,232,265,280,304,315,329,340,356,372,381,391,408,422,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21219
17,720,451,0,1,16,22,22,42,43,43,43,60,61,75,91,107,119,137,137,142,160,160,176,193,199,211,227,237,244,260,265,280,291,301,315,326,341,358,369,380,388,397,409,419,419,434,451,-1,-1,-1,-1,-1,21226
0,368,172,0,4,20,23,26,42,46,49,49,49,67,67,86,101,111,111,112,130,151,151,167,171,172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21237
14,368,191,0,2,21,26,26,45,57,57,57,57,79,79,90,111,121,141,141,141,158,158,167,174,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21251
31,368,159,0,4,23,27,29,44,53,54,54,54,73,73,90,106,123,139,142,142,159,159,159,159,159,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21268
4,368,168,0,4,18,23,27,44,54,54,54,54,75,75,92,106,121,144,145,145,168,168,168,168,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21275
21,368,169,0,4,20,25,26,47,51,58,58,59,74,74,95,111,126,148,152,152,169,169,169,169,169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21292
19,800,793,0,14,32,35,35,52,64,64,64,64,81,91,109,125,140,159,161,163,179,180,212,265,297,334,362,394,404,424,441,449,482,493,507,521,533,542,563,583,596,608,622,637,650,672,700,731,747,766,778,793,21314
20,472,254,0,11,25,33,33,46,54,55,56,66,69,94,112,129,145,165,167,168,184,184,192,192,197,206,214,223,225,240,248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21315
24,368,168,0,4,22,26,26,44,54,55,55,55,70,82,97,113,132,146,152,152,168,168,168,168,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21319
13,608,404,0,3,17,23,23,42,52,53,53,54,73,73,90,103,120,132,138,138,156,156,172,172,172,194,207,228,238,256,275,286,302,324,330,344,356,375,391,404,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21335
14,368,180,0,4,20,24,24,42,46,46,46,59,62,78,96,106,130,144,149,165,180,180,180,180,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21336
2,368,161,0,4,20,25,26,44,55,56,56,57,76,76,93,108,125,143,143,143,156,161,161,161,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21356
5,496,325,0,10,30,34,34,53,64,64,64,64,83,83,101,117,133,153,154,155,173,174,186,192,199,224,235,248,272,282,291,304,325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21359
17,368,164,0,4,18,24,26,44,48,48,51,61,61,77,93,109,123,141,143,149,164,164,164,164,164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21371
26,368,173,0,4,21,24,24,45,48,48,48,61,61,78,96,111,127,143,146,157,171,173,173,173,173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21406
1,368,208,0,4,20,25,25,43,48,48,48,61,63,84,100,117,135,148,174,174,192,192,204,205,208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21408
8,672,475,0,3,17,24,25,36,42,42,42,55,58,77,93,111,129,147,148,149,167,167,175,175,186,210,220,235,260,265,277,289,309,326,334,351,369,385,395,406,419,443,457,475,-1,-1,-1,-1,-1,-1,-1,-1,21415
11,608,430,0,3,21,28,28,45,52,52,57,57,78,79,93,108,125,142,145,146,163,169,193,193,206,223,236,252,268,280,311,322,336,348,361,370,389,397,412,430,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21441
14,616,424,0,4,16,24,25,40,48,48,48,60,61,72,90,107,124,137,137,137,163,163,166,166,186,203,219,237,261,276,295,307,324,334,345,359,373,387,404,418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21444
24,368,225,0,2,26,30,31,57,73,73,74,74,95,97,103,122,143,160,162,163,174,174,191,201,225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21454
25,512,292,0,1,15,21,21,35,35,35,35,53,53,67,85,100,114,129,129,129,151,151,164,175,187,207,217,225,239,245,258,271,280,292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21455
0,368,171,0,4,21,25,26,41,47,47,47,51,74,74,88,107,112,112,117,135,153,153,165,168,171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21460
3,800,580,0,5,26,31,32,49,53,53,55,64,68,82,101,116,131,147,149,150,162,170,178,178,198,205,225,236,245,258,267,280,290,318,332,340,354,369,382,398,412,425,441,460,472,485,491,509,532,547,565,580,21463
0,368,177,0,4,21,26,27,41,50,50,50,50,72,73,83,103,112,112,112,133,156,156,171,174,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21483
14,608,426,0,3,22,25,25,43,51,51,51,51,73,73,90,105,125,140,140,140,161,164,181,186,189,202,210,234,255,284,296,307,325,343,352,367,379,397,408,426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21497
20,800,982,0,23,47,47,50,66,75,75,75,75,97,97,114,128,145,164,165,165,181,181,239,291,325,357,414,435,486,504,545,559,598,619,648,672,694,717,734,751,764,785,799,815,839,852,869,890,913,934,954,982,21503
29,512,312,0,1,15,24,28,45,45,45,49,60,63,75,95,112,123,147,151,152,170,171,179,187,202,223,233,241,255,256,276,286,300,312,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21512
4,496,322,0,10,24,32,35,56,62,65,65,65,87,87,104,121,137,147,147,154,167,174,181,188,196,224,229,249,269,282,291,303,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21521
27,616,408,0,4,19,28,29,44,50,50,50,62,62,80,97,113,129,147,147,149,165,165,172,172,185,198,205,216,244,257,277,291,308,317,329,341,353,370,387,398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21544
36,616,426,0,4,20,24,27,42,54,54,54,54,79,79,91,111,124,142,145,145,159,159,176,181,183,197,212,222,232,262,286,299,323,342,354,367,372,391,403,423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21553
48,608,427,0,3,19,28,29,44,48,48,50,60,62,76,95,111,127,148,149,150,169,169,178,178,189,213,235,251,266,275,288,308,324,337,346,362,379,392,412,427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21565
51,608,398,0,3,21,28,29,46,55,56,56,56,78,78,97,112,127,146,148,150,165,165,181,181,190,203,213,225,232,240,269,281,297,315,326,337,350,369,386,398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21568
55,592,403,0,0,16,28,28,45,53,56,56,56,80,80,96,108,130,146,146,146,165,167,183,188,189,204,216,239,251,274,295,307,325,333,344,357,372,387,403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21572
58,616,404,0,4,21,28,29,48,52,52,54,63,67,82,98,114,133,148,150,150,168,168,174,174,180,204,215,222,245,254,275,286,306,314,325,336,353,364,381,398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21575
