size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
86,416,1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,18,18,28,43,51,67,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6616
105,488,0,30,30,30,30,30,30,30,30,30,37,37,37,37,37,37,37,37,37,37,53,62,66,78,82,94,101,101,105,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7165
121,728,3,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,30,44,58,70,75,87,94,110,112,112,112,112,112,112,112,112,112,112,112,118,120,120,120,120,120,120,120,-1,-1,-1,-1,7168
113,624,5,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,28,28,41,56,58,69,78,94,94,94,94,94,94,94,94,94,94,94,94,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7820
125,496,4,31,32,32,32,32,32,32,32,32,41,41,41,41,41,41,41,41,41,41,75,84,87,100,102,119,125,125,125,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7987
125,536,0,36,38,38,38,38,38,38,38,38,39,39,39,39,39,39,39,39,41,41,65,79,82,97,97,119,125,125,125,125,125,125,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8789
110,728,1,16,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,20,20,29,56,57,71,78,94,94,94,94,94,94,94,94,94,94,94,94,94,105,105,105,105,105,105,107,-1,-1,-1,-1,9146
132,624,5,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,26,36,48,72,76,92,92,111,116,116,116,116,116,116,116,116,120,120,120,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9150
142,496,0,33,35,35,35,35,35,35,35,35,46,46,46,46,46,46,46,46,47,47,89,101,101,115,120,133,140,140,142,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15293
133,624,7,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,29,37,40,74,76,93,96,112,120,120,120,120,120,120,120,120,122,122,122,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15306
