packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
2,496,120,5,25,26,26,26,26,26,26,26,26,32,39,39,39,39,39,39,39,39,39,57,65,66,86,90,104,113,113,115,120,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6
6,568,1181,7,23,54,54,54,54,54,54,54,54,64,122,122,122,122,122,122,122,122,122,143,151,179,202,207,223,279,401,471,587,711,822,912,958,1111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
12,552,1098,6,22,62,62,62,62,62,62,62,62,112,257,257,257,257,257,257,257,257,257,288,296,301,314,314,335,388,503,582,695,821,932,1017,1068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,539988
18,568,1316,6,22,66,66,66,66,66,66,66,66,116,264,264,264,264,264,264,264,264,264,291,298,327,355,357,372,417,539,607,725,849,960,1048,1099,1250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,539994
29,800,3208,0,0,93,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,193,279,296,314,370,388,392,407,460,505,580,653,840,929,989,1109,1184,1301,1440,1592,1720,1855,1991,2106,2192,2275,2373,2536,2745,2949,2989,3208,540005
30,800,2902,0,0,93,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,193,279,296,314,370,384,385,405,437,488,573,611,768,858,992,1086,1183,1284,1447,1539,1648,1677,1812,1904,2011,2105,2218,2413,2551,2695,2759,2902,540006
32,528,656,4,20,24,27,27,27,27,27,27,27,92,191,215,215,215,215,215,215,216,216,239,249,257,274,274,297,304,304,325,380,477,544,656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540008
59,800,2993,0,0,70,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,168,254,271,291,343,361,363,378,433,584,746,859,901,938,1007,1015,1123,1209,1289,1468,1501,1567,1722,1825,1977,2003,2248,2366,2599,2762,2849,2993,540035
66,536,723,4,20,20,20,20,20,20,20,20,20,87,187,210,210,210,210,210,210,210,210,236,243,243,262,265,283,289,289,310,365,460,531,686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,540042
77,800,2957,0,0,70,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,168,254,271,291,343,362,368,384,419,542,721,820,851,910,969,992,1123,1234,1299,1476,1497,1604,1778,1874,1917,2003,2198,2334,2567,2728,2784,2957,540053
