size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
1438,568,2,31,84,84,84,84,84,84,84,84,127,315,315,315,315,315,315,315,316,316,332,340,367,383,385,399,525,656,769,840,907,932,1109,1271,1400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33313
1464,568,6,36,84,84,84,84,84,84,84,84,127,315,315,315,315,315,315,315,316,316,335,341,368,382,385,405,515,646,759,830,896,921,1100,1264,1393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33317
3176,800,21,8,62,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,93,153,174,194,241,259,262,279,327,473,675,766,839,923,1053,1223,1355,1502,1572,1644,1714,1862,2061,2158,2326,2399,2561,2734,2805,2938,3052,33332
719,512,0,37,44,81,81,81,81,81,81,81,180,340,340,340,340,340,340,340,340,340,365,367,374,389,394,411,416,416,430,546,643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33339
828,528,6,35,56,56,56,56,56,56,56,56,155,314,314,314,314,314,314,314,314,314,336,340,343,355,364,381,381,381,399,514,608,688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33345
3192,800,17,8,47,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,177,260,267,290,338,355,358,373,457,542,681,770,967,1047,1162,1299,1393,1547,1672,1743,1782,1862,2008,2162,2272,2383,2485,2728,2815,2912,3028,33356
807,528,18,36,57,57,57,57,57,57,57,57,155,314,314,314,314,314,314,314,314,314,337,337,344,359,362,384,384,384,401,516,611,691,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33357
838,528,20,36,54,54,54,54,54,54,54,54,155,314,314,314,314,314,314,314,314,314,336,340,344,358,360,380,384,384,399,514,609,688,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33359
796,536,46,34,34,34,34,34,34,34,34,34,138,297,297,297,297,297,297,297,297,297,320,322,326,343,346,358,362,362,377,493,586,667,774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33385
3486,800,53,8,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,123,206,212,236,282,298,301,320,416,545,743,908,940,1087,1187,1244,1415,1564,1635,1791,1828,1976,2064,2190,2317,2472,2635,2797,3012,3176,3340,33392
828,536,64,37,39,39,39,39,39,39,39,39,138,296,296,296,296,296,296,296,296,296,320,321,321,339,345,361,365,365,378,496,591,670,766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33403
804,528,68,34,57,57,57,57,57,57,57,57,155,314,314,314,314,314,314,314,314,314,336,340,346,362,365,384,386,386,400,517,611,690,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33407
786,528,76,34,54,54,54,54,54,54,54,54,155,314,314,314,314,314,314,314,314,314,336,340,344,361,366,381,385,385,401,516,611,691,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33415
3386,800,127,8,61,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,123,204,212,235,283,297,297,318,415,505,691,823,930,1082,1233,1312,1462,1612,1699,1849,1881,1984,2101,2199,2261,2462,2657,2718,2937,3102,3241,33466
835,536,130,36,38,38,38,38,38,38,38,38,138,296,296,296,296,296,296,296,298,298,320,320,325,339,348,363,373,373,386,503,597,678,774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33469
1465,568,8,37,85,85,85,85,85,85,85,85,128,316,316,316,316,316,316,316,317,317,334,338,369,386,386,403,517,648,761,831,898,923,1101,1263,1393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33701
