packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
2,368,229,4,7,20,24,29,44,50,72,83,97,128,132,149,161,178,196,201,214,229,229,229,229,229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39449
6,528,433,4,12,27,29,29,45,56,68,74,104,105,133,150,167,180,195,203,208,230,230,250,262,289,296,314,329,347,362,380,393,409,425,433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39453
21,368,243,4,8,23,23,27,43,48,71,84,98,128,131,147,161,180,196,203,222,235,235,240,242,243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39468
5,528,471,4,12,25,30,33,47,53,75,93,106,133,135,157,172,190,207,208,222,244,244,262,294,316,331,348,366,382,398,415,428,443,456,471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39475
11,648,592,4,11,26,26,33,48,54,77,88,105,131,132,155,172,187,205,208,223,240,240,260,285,306,323,334,355,374,388,403,417,430,452,471,488,507,524,539,554,566,585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39481
22,368,299,4,11,26,26,26,46,55,75,92,102,131,134,156,173,186,205,208,221,241,241,262,281,299,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39492
25,368,235,4,4,24,24,29,42,47,70,83,95,124,124,150,165,181,201,204,218,233,233,235,235,235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39495
23,368,237,4,8,23,23,26,39,45,68,77,96,129,129,146,165,182,201,206,220,234,234,234,234,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39521
4,368,234,4,8,24,24,29,48,51,69,90,103,130,130,151,164,179,196,201,215,228,228,232,232,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39528
15,800,735,4,25,42,42,48,64,68,93,106,120,147,147,167,183,197,213,214,228,244,244,268,298,324,341,358,372,383,403,415,428,444,461,475,492,507,520,542,553,568,586,599,619,630,647,663,682,699,708,726,735,39539
19,368,229,4,8,22,26,28,42,60,69,77,104,106,130,146,163,181,196,202,209,226,226,227,227,229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39543
4,368,224,4,9,25,26,29,48,51,75,90,104,121,124,141,153,172,190,190,207,220,220,224,224,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39551
5,528,455,4,12,26,26,33,48,54,73,91,104,133,135,149,167,183,198,199,213,228,228,248,281,301,313,332,347,368,383,397,413,426,438,455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39629
