size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
1276,568,2,30,47,69,69,69,69,69,69,69,99,230,230,230,230,230,230,230,231,231,248,255,281,293,293,317,443,554,696,738,797,831,950,1037,1208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33313
1235,568,6,30,46,71,71,71,71,71,71,71,99,228,228,228,228,228,228,228,231,231,248,255,282,301,301,320,445,556,697,737,795,828,951,1035,1209,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33317
2690,800,21,8,106,106,106,106,106,106,106,106,107,107,107,107,107,107,107,107,132,301,312,331,407,422,427,444,497,647,828,886,938,951,991,1111,1294,1443,1553,1599,1648,1721,1896,2027,2104,2160,2369,2422,2495,2550,2629,33332
641,512,0,32,46,78,78,78,78,78,78,78,176,296,298,298,298,298,298,298,298,298,311,316,343,358,360,376,380,380,428,515,618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33339
679,528,6,32,47,47,47,47,47,47,47,47,138,260,260,260,260,260,260,260,262,262,275,281,284,300,300,320,323,323,371,457,559,585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33345
3009,800,17,8,84,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,232,317,323,345,429,447,450,467,576,667,890,986,1109,1163,1231,1337,1431,1574,1661,1697,1721,1799,1981,2167,2305,2521,2707,2769,2841,2908,2980,33356
661,528,18,32,47,47,47,47,47,47,47,47,138,260,260,260,260,260,260,260,262,262,278,280,284,300,304,319,326,327,374,460,563,585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33357
683,528,20,31,47,47,47,47,47,47,47,47,138,260,260,260,260,260,260,260,262,262,278,278,284,295,303,324,325,325,373,459,561,585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33359
685,536,46,32,32,32,32,32,32,32,32,32,125,247,247,247,247,247,247,247,248,248,266,268,268,288,290,307,311,311,360,446,549,574,656,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33385
2866,800,53,8,106,106,106,106,106,106,106,106,107,107,107,107,107,107,107,107,195,278,285,309,386,404,405,423,487,590,851,939,962,1013,1082,1125,1318,1456,1533,1618,1658,1744,1924,2159,2239,2443,2600,2643,2728,2773,2837,33392
