packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
7,416,123,1,14,14,14,14,14,14,14,14,14,14,29,29,29,29,29,29,29,29,29,50,54,73,90,102,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462617
6,416,124,1,15,15,15,15,15,15,15,15,15,20,29,29,29,29,29,29,29,29,29,48,55,70,83,103,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462640
7,432,135,1,17,24,24,24,24,24,24,24,24,25,34,34,34,34,34,34,34,34,34,54,59,77,89,108,128,135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462653
3,800,330,1,14,30,31,31,31,31,31,31,31,33,41,41,41,41,41,41,41,41,41,58,64,80,96,114,130,132,132,157,157,157,162,163,178,191,206,230,230,232,234,234,245,256,260,271,271,282,298,315,330,462709
0,480,199,1,18,21,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,30,40,54,84,103,119,138,158,167,174,199,199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462754
2,416,121,1,15,18,18,18,18,18,18,18,18,22,26,26,26,26,26,26,26,30,31,46,54,69,86,105,121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462804
3,800,325,1,11,24,24,24,24,24,24,24,24,25,36,36,36,36,36,36,36,36,36,56,62,78,94,110,127,133,135,153,153,153,157,164,175,185,199,221,223,223,224,224,235,240,254,261,264,273,288,304,325,462865
1,480,191,1,14,20,23,23,23,23,23,23,23,23,26,26,26,26,26,26,26,27,47,53,82,98,116,132,149,160,170,191,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462935
5,416,150,1,14,16,21,21,21,21,21,21,21,21,24,24,24,24,24,24,24,32,44,52,79,98,114,133,150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,463131
2,800,330,1,16,30,30,30,30,30,30,30,30,34,40,40,40,40,40,40,40,40,40,57,65,83,99,118,138,140,142,161,161,161,165,169,188,197,214,234,234,234,239,239,249,259,266,273,273,285,300,317,330,463176
2,416,117,1,17,19,19,19,19,19,19,19,19,23,30,30,30,30,30,30,30,30,30,45,49,64,83,99,117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,463332
0,480,128,1,12,19,19,19,19,19,19,19,19,21,30,30,30,30,30,30,30,30,30,48,54,71,87,90,90,104,106,128,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,463342
