size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
306,416,8,26,26,28,28,28,28,28,28,28,68,201,201,201,201,201,201,201,201,201,242,242,254,276,295,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451566
308,416,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,76,187,227,244,256,272,292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451574
307,480,0,30,33,35,35,35,35,35,35,35,77,212,212,212,212,212,212,212,212,212,239,240,253,267,276,276,281,285,307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451594
314,416,2,31,31,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,76,188,230,247,261,277,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451596
2017,800,8,31,138,158,158,158,158,158,158,158,199,332,332,332,332,332,332,332,332,332,358,358,374,389,406,419,433,436,456,456,456,456,474,491,508,525,568,579,669,840,931,1159,1359,1539,1676,1773,1870,1953,2009,451602
455,800,3,28,42,42,42,42,42,42,42,42,83,216,216,216,216,216,216,216,216,216,253,253,270,286,302,317,317,328,349,349,349,349,360,376,392,408,423,423,423,423,424,424,424,424,429,431,432,432,444,451609
303,416,6,29,29,29,29,29,29,29,29,29,72,205,205,205,205,205,205,205,205,205,238,238,258,275,290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451612
2103,800,8,26,135,154,154,154,154,154,154,154,196,329,329,329,329,329,329,329,329,329,354,355,367,386,403,415,419,427,443,443,443,443,453,475,491,509,551,565,653,829,916,1141,1344,1532,1642,1717,1913,2021,2084,451626
304,416,4,27,27,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,76,185,226,244,259,275,288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451634
322,432,6,29,34,34,34,34,34,34,34,34,77,210,210,210,210,210,210,210,210,210,236,236,252,268,293,310,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451648
294,480,0,26,31,32,32,32,32,32,32,32,74,211,211,211,211,211,211,211,211,211,231,231,247,264,268,268,273,280,294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451666
447,800,3,27,39,39,39,39,39,39,39,39,80,213,213,213,213,213,213,213,213,213,234,235,250,267,283,300,307,310,331,331,331,331,345,368,384,398,413,413,413,413,416,416,416,416,419,419,419,419,438,451669
317,448,4,28,32,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,75,185,227,245,259,277,294,309,311,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451670
454,800,3,27,37,37,37,37,37,37,37,37,83,217,217,217,217,217,217,217,218,218,250,251,266,283,298,315,323,328,345,345,345,345,358,374,391,409,420,420,420,420,423,423,423,423,423,429,429,429,445,451681
308,416,9,27,28,28,28,28,28,28,28,28,31,31,31,31,31,31,31,31,75,183,225,242,258,275,291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451687
312,416,3,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,76,186,227,244,262,280,296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451705
304,432,6,24,32,32,32,32,32,32,32,32,73,206,206,206,206,206,206,206,206,206,229,229,245,260,278,294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451720
2074,800,7,24,91,91,91,91,91,91,91,91,132,266,266,266,266,266,266,266,266,266,288,288,306,320,337,352,357,362,378,378,378,378,394,411,425,446,481,495,586,763,851,1075,1277,1462,1588,1649,1851,1974,2059,451721
297,416,2,27,27,27,27,27,27,27,27,27,69,202,202,202,202,202,202,202,202,202,229,231,247,258,277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451740
453,800,3,26,38,38,38,38,38,38,38,38,80,214,214,214,214,214,214,214,214,214,241,244,260,275,290,311,317,322,342,342,342,342,359,372,388,409,421,421,421,421,422,422,422,422,427,430,430,430,445,451741
311,416,4,26,26,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,74,183,226,249,263,282,296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451742
314,432,8,25,32,32,32,32,32,32,32,32,74,207,207,207,207,207,207,207,209,209,234,237,247,268,286,306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451746
359,480,1,27,28,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,75,187,228,258,276,291,308,320,332,336,359,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451751
306,416,5,26,26,28,28,28,28,28,28,28,69,203,203,203,203,203,203,203,203,203,243,243,260,277,292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451755
2062,800,8,26,88,88,88,88,88,88,88,88,128,262,262,262,262,262,262,262,262,262,300,300,317,335,348,365,370,374,391,391,391,391,412,424,441,462,507,515,605,780,869,1093,1294,1477,1615,1719,1851,1936,2040,451758
