size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
247,368,2,8,23,26,28,43,51,78,102,115,140,144,161,178,192,218,218,232,247,247,247,247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23748
917,800,6,31,48,50,50,68,100,111,122,151,156,178,193,210,225,242,244,251,266,266,309,359,403,418,437,461,479,497,516,533,554,574,585,607,626,641,651,687,704,722,733,762,783,809,826,844,859,880,902,23752
795,800,4,25,41,43,45,62,93,102,115,146,149,164,175,195,212,228,235,243,259,259,285,305,339,353,365,376,389,402,414,428,436,448,464,481,503,519,540,561,578,598,621,641,661,676,695,716,731,748,766,23767
240,368,2,8,24,25,28,42,53,77,103,115,141,145,162,176,193,207,214,227,240,240,240,240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23774
247,368,8,8,23,24,26,42,72,84,96,125,127,147,163,179,198,218,220,232,247,247,247,247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23780
265,368,0,10,26,26,28,42,54,77,106,117,132,138,154,169,175,181,193,210,224,224,239,254,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23812
817,800,3,14,29,34,38,52,62,86,114,126,141,147,162,178,198,217,222,236,251,251,284,299,337,349,374,407,426,442,461,477,489,506,522,539,557,577,595,612,629,647,666,683,706,721,741,756,775,793,806,23815
285,368,0,10,25,25,31,49,57,83,111,121,147,151,164,184,190,195,208,228,240,240,258,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23841
263,368,7,6,23,26,29,44,52,78,104,114,142,144,160,178,194,214,215,245,263,263,263,263,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23848
240,368,2,6,23,23,28,43,53,78,102,110,141,147,162,179,192,211,213,226,240,240,240,240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23853
