packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
1,368,290,0,8,27,28,31,48,54,65,87,113,115,139,153,169,183,203,221,227,246,246,258,278,290,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20904
4,368,240,4,4,25,25,28,44,64,89,101,109,135,135,152,168,182,197,206,220,234,234,239,239,240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20907
13,608,538,4,12,28,30,30,50,66,97,108,116,140,144,158,174,192,210,213,227,245,245,270,285,301,316,337,351,362,379,395,408,423,446,462,480,495,508,526,538,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20916
23,368,232,4,8,24,24,30,46,50,61,79,105,110,134,148,164,182,196,205,212,229,229,230,232,232,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20926
13,368,291,4,11,26,28,28,44,64,90,103,111,132,132,150,166,183,198,203,214,236,236,256,268,291,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20943
2,368,244,4,7,24,24,28,45,64,91,101,108,129,132,149,165,181,195,203,217,237,237,241,241,244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20955
49,608,544,4,13,29,29,32,43,70,97,109,114,134,139,155,172,188,205,209,223,245,245,271,286,303,315,338,353,367,386,402,415,429,454,467,483,501,513,532,544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21002
60,616,530,4,11,28,32,34,52,57,67,87,114,115,136,154,168,185,202,202,206,222,222,242,258,282,297,317,329,348,364,377,392,411,425,444,457,470,490,506,523,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21013
82,368,237,0,8,23,27,28,49,53,64,87,113,114,131,149,167,181,199,203,215,234,234,236,236,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21035
86,368,293,4,8,27,27,27,45,68,94,103,112,135,137,152,170,187,200,202,218,236,236,256,276,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21039
1,368,293,4,7,27,27,31,50,56,67,88,110,117,146,160,178,195,212,231,235,252,252,263,283,293,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21046
7,368,243,4,7,25,27,27,43,62,89,97,105,139,139,155,171,187,204,206,222,243,243,243,243,243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21052
18,472,397,4,15,29,30,30,51,52,68,88,115,118,145,164,177,196,212,215,220,238,238,258,274,295,309,325,341,353,371,387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21063
10,624,557,4,12,26,29,29,47,67,94,104,113,135,139,152,165,185,199,202,215,236,236,262,275,288,309,328,344,359,376,393,411,423,437,464,476,494,511,525,542,557,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21080
12,624,563,4,14,26,31,31,48,69,98,108,117,135,135,150,173,188,203,208,220,238,238,262,280,293,313,334,350,364,383,397,414,428,443,468,480,497,515,528,544,563,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21082
39,584,497,4,10,26,27,31,47,54,64,86,111,114,129,146,162,178,193,195,199,210,210,234,249,279,295,308,324,338,353,374,390,405,423,437,456,473,489,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21109
42,624,560,4,10,28,29,31,44,67,90,106,112,135,139,152,168,186,200,204,219,233,233,261,275,293,309,330,344,359,375,393,408,424,439,464,477,492,510,524,543,560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21112
61,608,541,4,13,30,31,31,48,69,97,108,115,139,139,154,171,182,204,207,221,240,240,262,280,297,309,335,349,367,380,397,411,426,448,464,483,495,511,527,541,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21131
84,368,289,4,9,26,26,26,46,67,93,97,113,136,136,152,169,183,199,201,213,232,232,253,273,289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21154
21,368,236,0,8,22,26,26,39,59,87,98,107,131,132,147,164,180,195,202,217,231,231,235,235,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21181
2,368,241,4,7,24,24,24,40,57,87,96,107,137,139,157,173,189,203,208,224,241,241,241,241,241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21186
4,368,248,4,8,24,26,26,42,61,89,99,108,136,141,155,174,191,208,215,228,243,243,243,243,248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21188
7,496,450,4,7,32,35,35,50,72,99,109,117,148,151,169,184,201,216,220,234,251,251,270,303,318,337,350,366,384,395,412,433,450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21191
10,608,549,4,13,28,31,31,42,69,95,103,114,146,149,165,181,197,216,216,231,247,247,266,291,311,332,346,360,380,395,408,422,439,456,473,488,504,518,535,549,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21219
17,720,634,4,14,30,31,35,49,53,64,84,111,111,148,163,179,196,213,216,219,236,236,254,274,298,316,333,347,362,378,391,406,423,442,456,475,491,506,521,533,547,560,577,594,606,618,634,-1,-1,-1,-1,-1,21226
0,368,306,4,4,26,26,26,46,67,89,101,112,140,147,162,177,189,201,225,241,261,261,274,294,306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21237
14,368,302,4,11,27,29,29,51,71,94,109,115,149,151,164,177,197,214,218,232,248,248,266,286,302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21251
31,368,251,4,8,26,27,27,43,67,92,105,111,145,148,162,177,194,210,217,227,249,249,251,251,251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21268
