size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
528,368,2,16,33,36,39,48,48,87,287,402,443,444,460,478,491,511,511,512,528,528,528,528,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23748
1268,800,6,50,63,65,67,82,198,353,432,471,483,499,514,530,548,562,562,562,578,578,629,656,689,713,757,802,828,848,860,879,911,925,941,948,965,979,1013,1044,1075,1106,1119,1131,1148,1158,1165,1185,1199,1227,1245,23752
1035,800,4,44,63,64,66,82,194,355,434,474,487,501,519,535,550,569,574,576,587,587,600,600,600,600,600,600,603,618,628,638,649,660,673,687,704,717,740,773,796,829,835,848,866,882,899,925,947,973,1009,23767
529,368,2,16,35,36,36,55,55,86,287,402,441,441,460,477,495,510,510,514,529,529,529,529,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23774
560,368,8,16,33,35,37,53,170,324,405,442,456,471,488,504,522,539,539,546,560,560,560,560,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23780
496,368,0,18,34,34,36,52,56,84,285,398,432,436,451,466,469,469,473,473,488,488,496,496,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23812
962,800,3,29,44,44,51,67,67,96,300,413,450,451,465,483,498,514,518,520,536,536,548,548,567,594,616,629,646,660,678,692,710,729,745,755,769,777,787,797,807,830,845,852,855,876,887,905,919,934,938,23815
509,368,0,18,36,36,36,55,58,91,290,405,446,447,463,478,485,485,486,491,502,502,509,509,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23841
547,368,7,16,34,35,36,55,57,87,286,401,442,443,461,473,489,503,503,531,547,547,547,547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23848
533,368,2,16,32,32,37,51,56,86,286,399,448,451,467,482,498,510,510,510,533,533,533,533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23853
