packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
1,416,73,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,12,29,38,51,60,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6377
0,488,98,5,24,24,24,24,24,24,24,24,24,29,29,29,29,29,29,29,29,29,29,42,49,54,70,76,95,96,96,98,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6926
3,728,110,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,18,26,32,50,54,73,80,100,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,110,110,110,110,-1,-1,-1,-1,-1,6929
5,624,161,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,26,26,44,49,69,75,100,109,113,114,114,114,115,115,115,122,124,124,148,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7581
5,624,167,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,24,24,43,52,66,73,88,97,97,97,97,97,97,97,105,110,113,116,125,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7749
1,416,78,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,12,26,36,57,64,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8551
1,728,100,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,8,40,46,61,67,88,94,94,94,94,94,94,94,94,94,94,99,99,99,99,99,99,100,100,100,-1,-1,-1,-1,-1,8907
5,624,145,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,24,24,54,62,77,83,98,103,104,104,104,104,104,104,110,116,117,122,124,145,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8911
1,624,143,0,0,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,19,22,24,36,45,59,68,99,105,105,109,110,110,110,110,113,113,120,120,120,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15055
0,536,136,3,22,23,23,23,23,23,23,23,23,26,26,26,26,26,26,26,26,26,26,42,50,51,67,78,97,103,122,122,123,128,129,136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15122
0,488,111,6,24,26,26,26,26,26,26,26,26,28,28,28,28,28,28,28,28,28,28,47,53,59,74,78,95,108,108,111,111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16456
1,728,105,0,0,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,14,26,30,50,54,75,80,94,99,99,99,99,99,99,99,99,103,104,104,104,104,104,104,105,105,105,105,-1,-1,-1,-1,-1,16611
5,624,166,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,23,27,40,50,77,82,99,108,110,110,112,112,112,112,114,120,120,125,142,166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16753
1,728,114,0,0,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,16,25,30,53,62,78,83,98,112,112,112,112,112,114,114,114,114,114,114,114,114,114,114,114,114,114,114,-1,-1,-1,-1,-1,18499
1,544,114,0,0,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,13,14,17,36,44,61,68,86,102,102,102,102,102,111,113,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18809
3,544,94,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14,14,16,37,39,52,60,76,81,81,81,81,81,81,92,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19221
6,488,116,5,26,27,27,27,27,27,27,27,27,37,41,41,41,41,41,41,41,41,41,61,66,70,87,93,108,113,113,116,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19224
4,488,129,1,26,28,28,28,28,28,28,28,28,38,41,41,41,41,41,41,41,44,44,70,78,81,102,103,120,128,128,128,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21110
8,504,161,3,27,27,27,27,27,27,27,27,27,45,45,45,45,45,45,45,45,45,45,71,72,82,98,102,133,140,140,145,155,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21114
2,488,114,4,21,22,22,22,22,22,22,22,22,32,38,38,38,38,38,38,38,38,38,71,72,79,96,99,114,114,114,114,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21330
3,544,126,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,26,28,46,57,79,84,109,116,116,116,120,121,126,126,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23415
