size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
321,368,2,7,20,23,25,44,52,81,159,196,228,229,247,263,280,300,300,307,321,321,321,321,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23748
1215,800,6,31,47,47,51,64,156,207,218,277,277,305,322,339,355,373,373,373,387,387,447,497,571,627,652,673,690,709,738,753,783,814,831,853,879,893,906,929,976,993,1006,1039,1066,1098,1114,1144,1160,1177,1193,23752
906,800,4,28,46,46,51,69,159,210,221,278,278,301,317,332,349,365,370,371,385,385,414,420,436,441,448,454,473,482,493,498,508,519,536,556,578,616,648,665,680,700,725,743,763,775,795,829,847,871,889,23767
318,368,2,7,21,23,27,45,52,82,159,198,231,231,247,264,280,291,291,302,318,318,318,318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23774
377,368,8,7,24,26,27,43,132,183,196,255,256,284,290,317,334,355,355,362,376,376,376,377,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23780
330,368,0,12,24,24,30,46,51,82,159,199,223,224,240,255,258,259,271,273,291,291,312,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23812
858,800,3,25,41,44,47,64,71,102,181,217,238,238,253,272,289,307,313,320,333,333,353,371,401,420,447,468,493,522,538,561,576,588,598,619,634,645,664,674,694,707,717,742,760,774,786,804,820,839,846,23815
335,368,0,12,26,26,30,46,53,84,165,200,228,228,245,262,266,266,278,283,298,298,316,331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23841
328,368,7,7,24,25,26,44,50,82,159,197,218,222,239,257,272,289,289,312,328,328,328,328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23848
317,368,2,7,22,23,27,42,50,81,159,196,221,222,235,255,269,292,295,301,314,314,317,317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23853
