size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
275,800,3,25,39,39,39,39,39,39,39,39,40,40,40,40,40,40,40,40,41,41,61,70,87,107,124,138,138,145,164,164,164,164,167,192,199,216,225,225,231,236,237,241,241,241,247,253,253,253,266,599377
145,448,5,26,32,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,44,49,50,71,87,103,120,136,140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599379
212,480,1,25,29,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,39,46,48,69,118,134,152,179,192,198,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599399
124,432,8,27,28,28,28,28,28,28,28,28,36,36,36,36,36,36,36,36,36,36,47,51,72,89,109,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599406
133,416,9,23,23,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,43,44,66,90,108,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599431
218,576,7,25,37,37,37,37,37,37,37,37,39,39,39,39,39,39,39,39,40,40,56,59,73,98,115,134,135,140,155,155,155,155,164,188,195,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599453
128,432,7,26,28,28,28,28,28,28,28,28,34,34,34,34,34,34,34,34,36,36,54,59,75,88,108,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599645
132,416,5,24,24,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,37,42,45,65,83,91,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599667
117,416,11,24,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,40,44,61,80,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599697
171,480,1,22,27,29,29,29,29,29,29,29,30,30,30,30,30,30,30,30,36,38,45,64,78,103,117,135,142,147,171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599711
121,416,6,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,45,49,66,83,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599716
121,416,11,22,22,22,22,22,22,22,22,22,24,24,24,24,24,24,24,24,24,24,45,50,65,83,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599721
210,584,7,25,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,52,52,78,101,118,132,132,144,160,160,160,160,166,188,191,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599741
126,416,9,20,20,27,27,27,27,27,27,27,29,29,29,29,29,29,29,29,35,40,42,56,79,96,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599767
118,416,11,23,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,43,49,67,86,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599769
220,584,7,24,37,37,37,37,37,37,37,37,39,39,39,39,39,39,39,39,39,39,59,64,81,101,117,131,133,136,158,158,158,158,165,186,192,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599813
120,416,11,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,50,52,73,88,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599817
162,480,1,28,30,34,34,34,34,34,34,34,35,35,35,35,35,35,35,35,40,46,49,70,85,102,116,139,144,148,162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599855
212,584,7,26,35,35,35,35,35,35,35,35,38,38,38,38,38,38,38,38,38,38,53,53,77,89,106,126,129,134,151,151,151,151,160,176,184,202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599885
264,800,4,27,38,38,38,38,38,38,38,38,40,40,40,40,40,40,40,40,40,40,57,62,77,95,113,130,131,138,152,152,152,152,160,175,183,203,212,212,218,222,223,228,228,228,233,241,243,243,254,599930
117,416,8,27,27,27,27,27,27,27,27,27,30,30,30,30,30,30,30,30,30,30,47,49,68,86,104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599934
134,416,9,24,24,32,32,32,32,32,32,32,33,33,33,33,33,33,33,33,37,43,45,66,81,95,117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599935
160,480,1,27,29,33,33,33,33,33,33,33,35,35,35,35,35,35,35,35,41,41,49,68,84,99,111,130,138,143,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599951
116,416,11,27,27,27,27,27,27,27,27,27,29,29,29,29,29,29,29,29,29,29,49,51,67,84,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599985
141,448,4,24,32,37,37,37,37,37,37,37,38,38,38,38,38,38,38,38,42,49,52,75,89,102,123,138,140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,600002
189,480,1,25,31,32,32,32,32,32,32,32,35,35,35,35,35,35,35,35,42,47,50,73,106,125,142,160,166,173,189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,600167
127,480,0,25,30,30,30,30,30,30,30,30,33,33,33,33,33,33,33,33,33,33,57,63,76,90,99,103,105,110,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,600190
171,480,1,25,31,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,43,46,50,66,85,105,124,141,148,157,171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,600215
129,416,7,28,28,28,28,28,28,28,28,28,31,31,31,31,31,31,31,31,31,31,53,60,75,94,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,600221
123,416,8,26,28,28,28,28,28,28,28,28,30,30,30,30,30,30,30,30,30,30,53,56,74,89,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,600246
156,480,1,23,31,33,33,33,33,33,33,33,34,34,34,34,34,34,34,34,38,44,44,70,84,102,115,132,142,147,156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,600287
