packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
1,416,92,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,11,47,53,69,81,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6377
0,488,92,4,21,24,24,24,24,24,24,24,24,25,25,25,25,25,25,25,25,25,25,40,40,40,62,62,81,92,92,92,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6926
3,728,168,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,25,48,84,95,113,116,137,147,147,147,147,147,147,147,147,155,155,155,155,155,155,155,155,155,161,168,-1,-1,-1,-1,-1,6929
5,624,187,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,14,25,29,56,63,85,93,113,124,124,124,124,124,124,124,139,142,154,160,163,187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7581
5,624,199,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,36,44,74,80,98,101,118,130,130,130,130,130,131,132,144,147,160,166,171,199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7749
1,416,93,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,8,12,36,41,64,75,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8551
1,728,116,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,13,42,42,61,66,87,99,99,99,99,99,99,99,99,105,105,105,105,105,105,105,105,106,112,116,-1,-1,-1,-1,-1,8907
5,624,191,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,16,31,46,75,78,97,99,118,129,129,129,129,129,129,131,142,147,159,164,176,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8911
1,624,200,0,0,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,22,38,45,80,84,99,107,124,132,132,132,132,137,137,138,151,156,165,168,176,200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15055
0,536,117,3,24,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,39,39,53,60,65,82,82,99,116,117,117,117,117,117,117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15122
