packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
1,416,94,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,45,49,63,63,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6377
0,488,109,8,22,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,37,37,62,63,69,83,83,102,105,105,108,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6926
3,728,111,0,0,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,16,22,29,50,55,79,82,98,110,110,110,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,-1,-1,-1,-1,-1,6929
5,624,156,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,27,29,60,66,84,89,108,127,127,127,130,130,130,130,135,135,137,137,142,156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7581
5,624,137,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,14,18,40,45,68,70,91,102,102,103,105,105,105,106,109,109,109,109,119,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7749
1,416,85,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,35,39,63,69,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8551
1,728,86,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,27,34,55,61,76,83,83,83,84,84,86,86,86,86,86,86,86,86,86,86,86,86,86,86,-1,-1,-1,-1,-1,8907
5,624,129,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,16,18,36,45,58,64,76,86,88,88,88,88,88,88,96,96,96,96,111,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8911
1,624,154,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,15,17,49,49,69,73,94,110,111,112,113,113,113,114,115,115,115,115,124,154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15055
0,536,112,7,25,26,26,26,26,26,26,26,26,30,30,30,30,30,30,30,30,30,30,43,46,49,70,74,98,102,108,108,110,111,112,112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15122
0,488,110,2,34,44,44,44,44,44,44,44,44,46,46,46,46,46,46,46,46,46,46,63,65,65,85,85,98,107,107,110,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16456
1,728,106,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,17,21,27,51,55,74,78,99,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,-1,-1,-1,-1,-1,16611
5,624,125,0,0,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,11,15,19,38,43,70,72,89,104,104,104,107,107,107,107,111,111,111,111,120,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16753
1,728,111,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,18,22,29,55,61,74,77,103,110,110,110,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,-1,-1,-1,-1,-1,18499
1,544,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,15,42,50,73,77,105,112,112,112,112,112,118,118,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18809
3,544,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,20,48,58,78,78,95,101,105,105,108,108,112,112,112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19221
6,488,127,3,24,32,32,32,32,32,32,32,32,42,42,42,42,42,42,42,42,42,42,73,77,79,96,98,116,122,122,125,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19224
4,488,132,2,25,34,34,34,34,34,34,34,34,43,43,43,43,43,43,43,43,43,43,67,78,82,101,101,121,121,127,129,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21110
8,504,116,5,21,25,25,25,25,25,25,25,25,33,33,33,33,33,33,33,33,33,33,62,70,72,91,93,113,116,116,116,116,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21114
2,488,131,4,23,33,33,33,33,33,33,33,33,39,39,39,39,39,39,39,39,39,39,73,76,78,98,99,119,126,126,127,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21330
3,544,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,19,48,55,73,79,108,127,129,129,129,129,136,136,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23415
5,624,136,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,16,16,49,55,73,75,89,111,111,111,113,113,113,113,115,115,115,115,122,136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23913
3,624,139,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,29,29,49,56,73,73,91,100,100,100,100,100,100,103,103,109,109,109,113,139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25117
2,504,122,6,22,22,22,22,22,22,22,22,22,31,31,31,31,31,31,31,31,31,31,56,64,64,83,86,103,117,117,117,120,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25816
1,416,90,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,36,37,62,72,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25821
0,504,140,3,27,30,30,30,30,30,30,30,30,37,37,37,37,37,37,37,37,37,37,76,76,79,98,101,123,135,135,135,138,140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26464
3,624,129,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,9,16,19,38,39,67,68,88,107,107,110,110,110,111,111,117,117,117,117,126,129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27465
3,416,82,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,40,46,63,68,82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29179
0,496,113,6,30,38,38,38,38,38,38,38,38,44,44,44,44,44,44,44,44,44,44,59,66,68,85,86,109,109,109,113,113,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30068
6,504,112,7,26,29,29,29,29,29,29,29,29,35,35,35,35,35,35,35,35,36,37,57,62,64,80,83,102,106,106,106,110,112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30678
3,728,97,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,31,35,51,59,84,93,93,93,95,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97,-1,-1,-1,-1,-1,31387
7,624,124,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,15,19,43,48,66,68,83,93,93,96,97,97,97,97,102,102,102,102,114,124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31395
2,488,132,0,22,32,32,32,32,32,32,32,32,40,40,40,40,40,40,40,40,40,40,67,76,78,98,105,125,127,127,130,130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31792
1,544,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,21,51,58,76,81,102,118,118,121,123,123,128,128,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32595
3,416,92,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,41,46,62,67,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32597
3,728,83,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,9,9,9,28,32,56,59,76,77,77,77,77,82,83,83,83,83,83,83,83,83,83,83,83,83,83,83,-1,-1,-1,-1,-1,32833
5,624,137,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,16,19,36,42,70,70,91,108,109,109,111,111,111,111,117,117,117,117,123,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32835
4,536,112,5,21,23,23,23,23,23,23,23,23,27,27,27,27,27,27,27,27,27,27,47,56,62,77,78,96,106,107,107,107,112,112,112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34778
5,416,70,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,28,33,48,59,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34779
4,488,120,4,28,34,34,34,34,34,34,34,34,43,43,43,43,43,43,43,43,47,47,76,78,83,99,101,112,115,115,117,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36784
7,624,141,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,28,28,57,61,77,77,96,110,112,112,112,112,112,112,120,120,120,120,122,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36787
2,496,128,5,22,28,28,28,28,28,28,28,28,38,38,38,38,38,38,38,38,38,38,65,69,72,92,93,114,125,125,128,128,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38388
2,488,118,3,20,30,30,30,30,30,30,30,30,37,37,37,37,37,37,37,37,37,37,66,70,75,91,91,111,115,115,118,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40514
0,536,141,6,21,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,73,78,85,101,101,133,138,141,141,141,141,141,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41156
0,504,127,8,30,34,34,34,34,34,34,34,34,41,41,41,41,41,41,41,41,41,41,80,82,82,103,104,120,123,123,123,127,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41954
9,416,93,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,47,53,69,73,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41963
1,728,106,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,42,47,58,67,86,101,101,101,104,104,106,106,106,106,106,106,106,106,106,106,106,106,106,106,-1,-1,-1,-1,-1,42157
3,728,102,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,8,41,45,63,67,87,96,96,96,98,98,100,100,100,102,102,102,102,102,102,102,102,102,102,102,-1,-1,-1,-1,-1,42229
1,416,93,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,34,44,65,70,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42437
0,536,123,7,25,26,26,26,26,26,26,26,26,31,31,31,31,31,31,31,31,31,31,63,68,71,97,99,111,115,121,121,122,123,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42774
3,624,141,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,12,16,16,48,52,66,69,90,103,103,107,107,107,109,109,112,112,112,112,116,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,42877
1,728,85,0,0,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,9,9,9,30,38,55,55,73,73,73,73,81,81,85,85,85,85,85,85,85,85,85,85,85,85,85,85,-1,-1,-1,-1,-1,43809
1,624,156,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,29,31,56,60,84,86,116,127,128,129,131,131,131,132,136,136,136,136,144,156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,44297
2,536,107,4,22,28,28,28,28,28,28,28,28,29,29,29,29,29,29,29,29,31,31,59,64,67,84,86,94,100,104,104,104,105,107,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45076
1,416,90,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,35,39,57,64,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46197
4,496,135,4,27,36,36,36,36,36,36,36,36,45,45,45,45,45,45,45,45,45,45,73,76,80,100,102,116,131,131,135,135,135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46206
3,416,101,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,47,50,71,76,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46437
3,728,77,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,9,9,18,26,44,47,66,73,73,73,75,75,77,77,77,77,77,77,77,77,77,77,77,77,77,77,-1,-1,-1,-1,-1,49347
0,536,112,4,20,24,24,24,24,24,24,24,24,27,27,27,27,27,27,27,27,27,27,42,47,52,69,72,98,105,109,109,110,112,112,112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49920
2,504,117,0,22,27,27,27,27,27,27,27,27,32,32,32,32,32,32,32,32,33,33,49,53,54,71,75,109,113,113,114,117,117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49922
3,544,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,18,42,47,70,72,108,128,130,131,133,133,138,138,138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49923
3,624,157,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,28,28,63,68,79,83,100,111,111,114,115,115,115,115,122,122,122,122,131,157,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49931
2,504,113,2,26,27,27,27,27,27,27,27,27,36,36,36,36,36,36,36,36,36,36,60,66,66,77,77,94,108,108,109,109,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50094
3,416,86,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,11,11,35,40,56,63,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50905
0,504,100,6,20,23,23,23,23,23,23,23,23,28,28,28,28,28,28,28,28,28,28,44,49,52,67,67,91,94,94,96,96,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52264
1,544,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,21,43,47,66,68,87,104,104,107,107,107,112,112,112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52265
2,488,118,5,22,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,35,35,56,56,58,79,79,106,113,113,113,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52266
2,536,108,5,19,23,23,23,23,23,23,23,23,25,25,25,25,25,25,25,25,26,26,51,54,59,75,78,97,100,104,104,104,108,108,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53400
1,728,77,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,29,33,45,45,65,72,72,72,74,75,76,77,77,77,77,77,77,77,77,77,77,77,77,77,-1,-1,-1,-1,-1,53581
2,504,130,6,22,26,26,26,26,26,26,26,26,34,34,34,34,34,34,34,34,34,34,58,63,66,86,87,115,124,124,124,128,130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54556
3,544,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,19,36,43,60,63,90,107,108,109,109,109,115,115,115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54557
