size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
94,416,1,8,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,13,15,39,45,62,70,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6616
100,488,0,34,36,36,36,36,36,36,36,36,38,38,38,38,38,38,38,38,38,38,54,57,63,78,78,97,97,97,97,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7165
113,728,3,8,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,26,32,36,53,60,78,81,100,107,107,107,107,109,112,112,113,113,113,113,113,113,113,113,113,113,113,113,-1,-1,-1,-1,7168
126,624,5,8,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,19,20,21,40,49,66,67,80,90,90,90,94,94,94,94,96,96,96,96,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7820
116,496,4,35,38,38,38,38,38,38,38,38,45,45,45,45,45,45,45,45,46,46,61,62,67,86,90,109,109,109,112,112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7987
119,536,0,35,40,40,40,40,40,40,40,40,42,42,42,42,42,42,42,42,42,42,63,63,69,84,88,102,111,116,116,116,119,119,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8789
89,728,1,8,15,15,15,15,15,15,15,15,18,18,18,18,18,18,18,18,19,19,19,31,43,60,62,79,84,84,84,84,84,89,89,89,89,89,89,89,89,89,89,89,89,89,89,-1,-1,-1,-1,9146
121,624,5,8,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,22,22,22,37,45,66,67,81,91,91,93,94,94,94,94,94,94,94,94,103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9150
119,496,0,32,36,36,36,36,36,36,36,36,43,43,43,43,43,43,43,43,43,43,57,68,73,88,92,106,113,113,113,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15293
139,624,7,8,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,21,21,25,41,52,73,73,91,99,99,101,102,102,102,102,103,103,103,103,115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15306
107,544,5,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,20,35,35,53,61,77,79,95,100,101,102,103,103,105,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16694
107,488,0,34,36,36,36,36,36,36,36,36,43,43,43,43,43,43,43,43,43,43,61,64,69,84,88,107,107,107,107,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16849
111,496,4,32,32,32,32,32,32,32,32,32,39,39,39,39,39,39,39,39,39,39,53,59,64,78,81,102,102,102,105,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16991
110,488,0,31,31,31,31,31,31,31,31,31,39,39,39,39,39,39,39,39,42,42,67,71,75,88,90,106,107,107,107,110,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18737
146,504,0,40,41,41,41,41,41,41,41,41,52,52,52,52,52,52,52,52,54,54,82,83,89,105,106,127,133,133,133,139,146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19047
118,504,2,27,29,29,29,29,29,29,29,29,38,38,38,38,38,38,38,38,38,38,61,64,68,85,89,101,101,101,101,115,118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19459
125,624,5,8,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,20,20,20,39,48,62,70,89,98,98,99,99,99,99,99,102,102,102,102,106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19462
106,624,3,8,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,18,18,18,38,47,63,63,80,86,86,87,88,88,88,88,89,89,89,89,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21348
142,504,6,32,41,41,41,41,41,41,41,41,47,47,47,47,47,47,47,47,47,47,69,80,84,102,104,127,127,127,134,140,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21351
