size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
91,416,1,16,25,25,25,25,25,25,25,25,29,31,31,31,31,31,31,31,32,33,34,48,55,69,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6616
108,488,0,29,29,29,29,29,29,29,29,29,34,34,34,34,34,34,34,34,34,34,60,60,65,82,88,107,108,108,108,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7165
103,728,3,16,17,17,17,17,17,17,17,17,23,23,23,23,23,23,23,23,40,45,51,61,64,78,78,97,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,-1,-1,-1,-1,7168
152,624,5,16,16,16,16,16,16,16,16,16,23,24,24,24,24,24,24,24,36,39,40,68,75,92,97,115,127,127,127,127,127,127,127,127,129,129,129,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7820
130,496,4,32,32,32,32,32,32,32,32,32,51,64,64,64,64,64,64,64,64,64,88,92,95,108,112,127,130,130,130,130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7987
125,536,0,28,33,33,33,33,33,33,33,33,38,38,38,38,38,38,38,38,39,39,67,71,81,99,101,118,125,125,125,125,125,125,125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8789
93,728,1,16,17,17,17,17,17,17,17,17,23,23,23,23,23,23,23,23,25,25,25,46,52,66,73,88,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,-1,-1,-1,-1,9146
149,624,5,16,16,16,16,16,16,16,16,16,23,23,23,23,23,23,23,23,33,46,49,69,79,95,99,116,129,129,129,129,129,129,129,129,131,131,131,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9150
134,496,0,33,38,38,38,38,38,38,38,38,52,64,64,64,64,64,64,64,64,64,83,92,94,109,113,127,131,131,134,134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15293
145,624,7,16,16,16,16,16,16,16,16,16,24,24,24,24,24,24,24,24,34,46,49,63,67,85,92,109,115,115,115,115,115,115,115,115,119,119,119,133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15306
108,544,5,16,17,17,17,17,17,17,17,17,23,23,23,23,23,23,23,23,33,33,33,60,65,79,85,101,108,108,108,108,108,108,108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16694
140,488,0,35,35,35,35,35,35,35,35,35,57,69,69,69,69,69,69,69,69,69,95,99,104,123,125,140,140,140,140,140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16849
