size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
332,416,8,34,34,34,34,34,34,34,34,34,95,240,240,240,240,240,240,240,240,240,270,271,289,304,319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451566
286,416,4,37,37,41,41,41,41,41,41,41,43,43,43,43,43,43,43,43,88,193,199,217,234,252,271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451574
333,480,0,42,44,44,44,44,44,44,44,44,97,239,239,239,239,239,239,239,239,239,267,271,284,302,305,305,313,320,333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451594
284,416,2,36,37,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,86,190,196,216,233,249,265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451596
1664,800,8,34,106,119,119,119,119,119,119,119,172,315,315,315,315,315,315,315,315,315,342,345,361,372,395,412,415,415,432,432,432,434,449,465,474,490,546,565,643,707,842,984,1177,1372,1482,1564,1606,1635,1655,451602
482,800,3,38,54,54,54,54,54,54,54,54,106,251,251,251,251,251,251,251,251,251,280,283,297,314,330,349,351,352,370,370,370,370,387,402,414,428,432,432,432,436,438,439,439,439,439,439,439,439,474,451609
331,416,6,38,38,38,38,38,38,38,38,38,92,236,236,236,236,236,236,236,236,236,266,266,283,301,315,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451612
1636,800,8,41,112,124,124,124,124,124,124,124,178,322,322,322,322,322,322,322,322,322,339,344,359,377,393,409,409,413,436,436,436,436,451,469,482,499,551,572,651,718,848,990,1181,1374,1452,1531,1561,1608,1628,451626
290,416,4,45,45,48,48,48,48,48,48,48,49,49,49,49,49,49,49,49,94,199,205,227,241,258,274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451634
334,432,6,40,46,46,46,46,46,46,46,46,97,241,241,241,241,241,241,241,241,241,256,262,276,292,310,327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451648
