size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
355,800,3,14,33,33,33,33,33,33,33,33,46,69,69,69,69,69,69,69,69,69,87,94,110,126,141,164,165,170,189,189,189,189,202,220,238,258,261,261,261,267,267,276,288,297,302,302,311,311,328,599377
219,448,5,15,26,29,29,29,29,29,29,29,29,34,34,34,34,34,34,34,51,85,99,138,153,167,187,209,213,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599379
230,480,1,15,22,26,26,26,26,26,26,26,27,29,29,29,29,29,29,29,51,85,98,133,148,165,180,197,203,210,230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599399
163,432,8,12,24,24,24,24,24,24,24,24,40,61,61,61,61,61,61,61,61,61,78,81,101,116,135,156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599406
188,416,9,13,18,22,22,22,22,22,22,22,23,23,23,23,23,23,23,23,42,79,93,127,145,160,180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599431
246,576,7,14,28,28,28,28,28,28,28,28,41,65,65,65,65,65,65,65,65,67,87,91,107,124,141,162,165,171,187,187,187,187,193,215,231,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599453
150,432,7,10,22,22,22,22,22,22,22,22,36,60,60,60,60,60,60,60,60,60,78,82,99,112,131,147,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599645
184,416,5,13,18,21,21,21,21,21,21,21,23,28,28,28,28,28,28,28,46,77,93,120,137,153,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599667
145,416,11,14,18,21,21,21,21,21,21,21,34,56,56,56,56,56,56,56,56,56,71,77,93,110,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599697
242,480,1,15,24,28,28,28,28,28,28,28,29,33,33,33,33,33,33,33,52,84,98,137,155,173,189,210,215,221,242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599711
141,416,6,15,20,20,20,20,20,20,20,20,35,56,56,56,56,56,56,56,56,56,70,80,96,105,127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599716
139,416,11,15,20,20,20,20,20,20,20,20,33,57,57,57,57,57,57,57,57,57,75,81,93,111,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599721
252,584,7,11,30,30,30,30,30,30,30,30,44,68,68,68,68,68,68,68,68,68,84,89,100,119,136,156,159,167,190,190,194,194,199,216,229,250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599741
194,416,9,11,17,20,20,20,20,20,20,20,20,25,25,25,25,25,25,25,45,78,92,127,147,163,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599767
144,416,11,12,18,18,18,18,18,18,18,18,31,53,53,53,53,53,53,53,53,53,72,77,93,109,126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599769
259,584,7,13,29,29,29,29,29,29,29,29,44,64,64,64,64,64,64,64,64,64,81,92,112,128,144,166,169,174,188,188,192,192,200,218,233,253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599813
140,416,11,12,19,19,19,19,19,19,19,19,31,55,55,55,55,55,55,55,55,55,77,81,98,115,128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599817
