size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
167,416,8,22,22,22,22,22,22,22,22,22,31,66,66,66,66,66,66,66,72,80,99,104,117,137,154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451566
189,416,4,13,13,24,24,24,24,24,24,24,32,42,42,42,42,42,42,42,57,77,87,123,137,156,171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451574
193,480,0,20,24,24,24,24,24,24,24,24,33,62,62,62,62,62,62,62,68,80,100,106,120,138,143,157,165,177,193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451594
186,416,2,19,19,24,24,24,24,24,24,24,32,43,43,43,43,43,43,43,59,79,87,125,140,158,172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451596
958,800,8,20,112,112,112,112,112,112,112,112,119,157,157,157,157,157,157,157,160,167,189,194,213,228,247,265,268,281,301,301,308,313,332,346,359,376,419,426,448,521,599,629,678,728,831,876,912,934,947,451602
411,800,3,19,34,34,34,34,34,34,34,34,43,79,79,79,79,79,79,79,82,93,112,117,131,147,168,185,189,202,219,219,225,232,250,258,277,293,302,307,312,317,322,332,342,346,349,365,373,387,403,451609
161,416,6,21,21,21,21,21,21,21,21,21,30,65,65,65,65,65,65,65,70,79,98,104,119,135,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451612
884,800,8,18,111,111,111,111,111,111,111,111,120,155,155,155,155,155,155,155,159,165,184,190,207,213,238,259,264,273,291,291,300,304,322,337,350,361,405,415,434,511,584,619,667,715,776,811,835,853,868,451626
182,416,4,20,20,21,21,21,21,21,21,21,28,43,43,43,43,43,43,43,59,80,89,121,136,148,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451634
171,432,6,16,27,27,27,27,27,27,27,27,37,71,71,71,71,71,71,71,76,83,87,102,118,136,153,171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451648
186,480,0,18,22,22,22,22,22,22,22,22,31,64,64,64,64,64,64,64,71,80,95,101,114,133,140,151,159,173,186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451666
414,800,3,19,33,33,33,33,33,33,33,33,39,78,78,78,78,78,78,78,82,90,105,111,126,144,160,183,187,199,217,217,227,231,248,265,279,293,304,309,316,318,323,333,342,347,355,366,373,389,401,451669
205,448,4,16,21,26,26,26,26,26,26,26,34,44,44,44,44,44,44,44,59,81,91,123,138,156,174,191,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451670
416,800,3,20,35,35,35,35,35,35,35,35,43,79,79,79,79,79,79,79,80,92,116,121,139,152,172,186,190,206,223,223,231,233,254,266,280,295,306,312,320,321,326,334,345,349,358,367,379,393,407,451681
183,416,9,19,21,23,23,23,23,23,23,23,33,43,43,43,43,43,43,44,60,78,90,123,140,149,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451687
183,416,3,21,21,27,27,27,27,27,27,27,34,44,44,44,44,44,44,44,58,80,86,117,134,146,165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451705
183,432,6,18,27,28,28,28,28,28,28,28,36,72,72,72,72,72,72,72,74,84,100,106,122,137,154,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451720
881,800,7,17,66,66,66,66,66,66,66,66,76,111,111,111,111,111,111,111,114,124,138,145,161,177,194,216,220,231,250,250,259,263,280,292,299,324,363,371,391,467,546,577,619,672,740,794,830,849,867,451721
164,416,2,18,18,18,18,18,18,18,18,18,29,60,60,60,60,60,60,60,65,77,93,99,111,130,142,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451740
412,800,3,19,33,33,33,33,33,33,33,33,43,76,76,76,76,76,76,76,79,90,107,113,126,143,155,178,181,192,211,211,222,226,243,259,272,287,296,304,304,304,317,328,337,337,349,361,370,382,398,451741
190,416,4,17,17,25,25,25,25,25,25,25,30,42,42,42,42,42,42,42,57,79,88,126,143,159,175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451742
178,432,8,18,28,28,28,28,28,28,28,28,37,71,71,71,71,71,71,71,77,85,102,105,120,141,152,172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451746
248,480,1,23,25,31,31,31,31,31,31,31,38,47,47,47,47,47,47,47,62,85,92,136,152,168,187,205,218,231,248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451751
171,416,5,20,20,20,20,20,20,20,20,20,30,68,68,68,68,68,68,68,70,75,99,104,122,139,150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451755
922,800,8,21,74,74,74,74,74,74,74,74,86,121,121,121,121,121,121,121,125,129,149,158,176,192,208,225,229,242,261,261,271,274,295,306,320,339,369,380,400,476,554,584,631,678,786,830,860,882,910,451758
415,800,2,20,33,33,33,33,33,33,33,33,41,79,79,79,79,79,79,79,84,91,116,120,135,153,166,179,184,198,213,213,220,227,246,259,272,291,298,306,313,315,320,331,338,344,350,360,373,384,400,451776
159,416,8,18,18,18,18,18,18,18,18,18,31,66,66,66,66,66,66,66,69,79,96,103,117,134,154,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451794
189,416,9,20,20,26,26,26,26,26,26,26,34,44,44,44,44,44,44,44,58,80,90,122,136,151,172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451795
187,416,5,21,21,26,26,26,26,26,26,26,35,45,45,45,45,45,45,45,60,79,90,121,137,152,170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451827
166,416,6,19,19,19,19,19,19,19,19,19,30,66,66,66,66,66,66,66,70,77,98,103,117,134,152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451828
190,416,9,21,22,27,27,27,27,27,27,27,34,45,45,45,45,45,45,45,61,78,84,122,136,153,168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451831
182,416,9,18,21,25,25,25,25,25,25,25,33,44,44,44,44,44,44,44,59,77,89,116,132,147,166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451867
180,416,4,21,21,27,27,27,27,27,27,27,34,43,43,43,43,43,43,43,61,81,89,120,136,154,167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451874
953,800,7,21,115,115,115,115,115,115,115,115,124,159,159,159,159,159,159,159,162,172,194,200,216,233,250,268,272,284,302,302,311,317,336,352,365,383,423,434,452,530,608,639,686,734,834,859,897,919,938,451877
864,800,7,18,74,74,74,74,74,74,74,74,82,118,118,118,118,118,118,118,122,130,144,150,166,179,199,217,222,232,253,253,261,265,285,294,313,333,364,374,393,469,545,576,623,672,764,792,830,852,856,451889
408,800,3,21,35,35,35,35,35,35,35,35,43,79,79,79,79,79,79,79,82,92,104,111,126,142,160,177,178,195,210,210,220,224,244,255,272,287,299,304,311,313,316,330,336,342,348,362,370,385,400,451897
238,480,1,22,25,30,30,30,30,30,30,30,39,47,47,47,47,47,47,47,66,83,93,126,142,157,174,194,209,219,238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451943
209,448,5,22,25,31,31,31,31,31,31,31,37,49,49,49,49,49,49,49,64,81,93,124,140,157,176,191,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451947
182,432,8,22,31,32,32,32,32,32,32,32,40,77,77,77,77,77,77,77,81,88,103,109,126,141,157,178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451950
