size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
246,800,3,24,36,36,36,36,36,36,36,36,38,38,38,38,38,38,38,38,38,38,57,58,68,87,105,116,116,119,137,137,137,137,148,164,178,193,199,199,202,208,209,210,210,210,217,227,234,234,234,599377
148,448,5,26,32,33,33,33,33,33,33,33,34,34,34,34,34,34,34,34,50,59,59,81,101,116,132,141,141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599379
187,480,1,28,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,51,60,60,75,91,106,122,138,167,167,187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599399
117,432,8,26,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,49,49,68,86,98,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599406
140,416,9,26,26,26,26,26,26,26,26,26,33,33,33,33,33,33,33,33,48,57,57,73,90,107,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599431
194,576,7,23,31,31,31,31,31,31,31,31,38,38,38,38,38,38,38,38,39,39,51,51,70,85,103,117,117,122,136,136,136,136,147,166,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599453
124,432,7,26,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,49,49,60,78,97,115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599645
130,416,5,26,26,28,28,28,28,28,28,28,31,31,31,31,31,31,31,31,46,54,54,70,86,101,117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599667
109,416,11,26,26,26,26,26,26,26,26,26,30,30,30,30,30,30,30,30,30,30,43,43,59,76,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599697
177,480,1,24,30,31,31,31,31,31,31,31,35,35,35,35,35,35,35,35,48,59,60,72,94,111,130,145,160,160,177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,599711
