size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
121,416,1,2,6,8,8,8,8,8,8,8,12,20,20,20,20,20,20,20,24,33,45,64,76,92,107,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6616
181,488,0,40,45,45,45,45,45,45,45,45,50,60,60,60,60,60,60,60,62,72,88,93,102,117,120,132,143,154,161,174,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7165
365,728,3,2,12,12,12,12,12,12,12,12,14,25,25,25,25,25,25,25,45,73,83,99,110,126,133,143,160,180,196,214,224,236,243,256,264,280,291,301,311,313,317,321,338,355,364,-1,-1,-1,-1,7168
314,624,5,2,9,9,9,9,9,9,9,9,19,25,25,25,25,25,25,25,33,49,63,73,82,99,106,116,136,147,158,172,183,209,221,241,255,265,269,292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7820
228,496,4,35,37,38,38,38,38,38,38,38,52,81,81,81,81,81,81,81,84,94,108,113,117,132,135,151,168,177,187,211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7987
213,536,0,26,30,30,30,30,30,30,30,30,33,46,46,46,46,46,46,46,46,58,69,74,78,92,97,112,126,139,159,170,186,196,212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8789
341,728,1,2,11,13,13,13,13,13,13,13,18,24,24,24,24,24,24,24,28,38,47,69,79,95,101,119,131,152,168,182,198,207,213,229,236,250,263,273,282,282,289,296,310,324,336,-1,-1,-1,-1,9146
358,624,5,2,10,14,14,14,14,14,14,14,19,26,26,26,26,26,26,26,64,102,114,133,138,154,162,181,193,205,216,229,246,265,280,299,313,323,330,338,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9150
224,496,0,31,33,34,34,34,34,34,34,34,48,76,76,76,76,76,76,76,80,89,102,108,109,124,130,150,164,173,189,207,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15293
370,624,7,2,11,13,13,13,13,13,13,13,13,25,25,25,25,25,25,25,64,102,113,138,144,157,167,186,196,209,221,234,250,270,286,304,319,327,335,354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15306
264,544,5,2,5,7,7,7,7,7,7,7,12,20,20,20,20,20,20,20,45,72,83,98,107,123,130,142,170,175,195,210,224,238,247,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16694
214,488,0,37,42,42,42,42,42,42,42,42,64,84,84,84,84,84,84,84,84,98,112,115,123,139,143,163,179,186,193,206,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16849
