size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
226,368,2,19,34,34,34,53,53,79,124,124,139,139,163,177,195,206,213,213,226,226,226,226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39449
290,528,6,21,40,40,41,58,61,61,61,90,95,110,127,144,161,175,175,180,198,198,208,213,225,230,238,243,247,251,258,261,270,280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39453
239,368,21,19,32,36,36,59,64,86,132,132,149,149,170,182,204,221,224,227,239,239,239,239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39468
388,528,5,21,38,38,38,56,56,83,128,128,143,143,162,178,194,212,212,214,230,230,237,244,250,261,278,298,326,342,353,355,370,376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39475
544,648,11,20,36,36,38,56,57,82,125,126,138,138,156,177,192,207,208,210,221,221,240,248,255,262,269,278,296,312,319,359,378,400,417,439,457,474,485,510,517,533,-1,-1,-1,-1,-1,-1,-1,-1,-1,39481
259,368,22,22,39,40,41,59,59,84,128,129,144,145,162,179,194,208,210,211,228,228,242,251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39492
224,368,25,19,36,37,38,54,54,78,124,124,139,139,158,176,191,208,208,208,224,224,224,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39495
226,368,23,19,36,37,37,55,58,82,126,126,137,141,156,171,190,204,204,204,223,223,226,226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39521
224,368,4,19,33,33,33,53,55,79,122,122,144,144,160,177,193,202,210,210,224,224,224,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39528
655,800,15,45,63,63,65,79,82,107,150,150,171,173,188,204,220,239,239,241,256,256,267,282,287,292,308,323,333,347,347,359,360,375,382,390,402,412,422,431,453,468,490,522,536,549,562,584,603,611,640,39539
210,368,19,19,36,39,41,57,62,62,62,91,95,114,133,147,166,180,189,189,208,208,210,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39543
224,368,4,19,38,38,39,58,61,85,124,124,142,142,158,172,190,205,205,205,223,223,224,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39551
389,528,5,21,38,40,42,60,60,84,129,129,147,147,162,179,196,212,212,212,229,229,241,241,249,260,283,299,328,343,354,356,371,378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39629
408,528,8,21,39,39,44,57,61,86,128,128,149,149,161,182,196,214,216,217,235,235,246,264,269,283,303,319,343,362,372,372,391,398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39632
199,368,23,18,40,43,44,63,65,65,65,96,101,113,125,147,162,178,183,186,199,199,199,199,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39647
271,368,16,22,40,43,44,58,67,91,134,134,155,155,171,186,204,221,222,224,241,241,255,266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39695
262,368,12,21,38,38,41,57,62,84,127,127,155,155,173,190,208,221,223,225,242,242,253,259,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39713
654,800,14,34,49,49,54,70,70,97,141,141,165,169,183,200,218,234,237,237,253,253,264,278,287,290,305,321,333,342,342,354,359,372,378,386,398,409,417,426,452,463,488,520,532,551,561,578,601,608,637,39715
270,368,16,21,38,38,41,57,60,83,128,128,154,155,171,188,203,219,220,222,237,237,253,264,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39717
204,368,18,19,37,39,39,59,63,63,63,91,96,114,130,148,162,180,184,185,201,201,204,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39719
241,368,19,18,35,35,38,57,58,77,128,128,153,155,169,187,203,219,219,219,241,241,241,241,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39720
524,800,3,26,45,45,45,63,69,69,69,95,102,120,134,148,166,184,184,188,202,202,210,211,227,234,243,260,272,282,294,303,318,330,332,343,360,373,381,388,398,406,417,426,435,445,456,473,489,505,516,39726
361,720,15,21,34,34,38,54,60,60,60,87,94,112,127,143,155,175,175,179,194,194,198,207,214,222,226,226,236,243,243,252,260,268,282,288,290,297,297,306,306,323,323,331,337,346,-1,-1,-1,-1,-1,39738
401,528,4,21,33,38,39,58,58,84,122,122,150,158,176,194,212,228,228,231,245,245,253,259,263,276,296,312,341,356,368,370,382,392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39780
268,368,12,22,36,36,38,60,63,87,131,131,159,159,178,194,213,229,232,235,249,249,261,265,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39788
201,368,20,19,34,36,38,59,65,65,65,95,95,120,135,153,166,181,186,191,201,201,201,201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39796
226,368,1,20,37,40,43,59,66,66,66,94,100,117,133,145,163,179,197,197,217,217,225,226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39889
228,368,2,19,36,36,38,53,56,80,119,119,143,143,159,175,193,210,212,212,227,227,228,228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39890
543,800,3,26,42,43,43,63,75,76,76,103,106,122,142,155,169,187,189,192,207,207,214,214,230,233,247,264,276,286,297,307,321,333,343,348,367,378,387,396,402,413,418,430,441,447,461,485,508,525,536,39891
405,528,8,21,37,37,41,59,59,86,129,129,148,149,164,183,200,214,214,216,230,230,242,261,266,278,296,315,342,358,369,372,387,393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39896
559,704,9,17,36,36,36,54,62,62,62,91,94,113,128,146,158,173,173,181,197,197,199,199,214,223,242,258,288,304,314,317,328,337,355,371,385,394,419,439,461,477,493,519,531,-1,-1,-1,-1,-1,-1,39897
237,368,1,20,32,32,38,54,68,68,68,98,99,116,135,153,170,186,210,210,225,225,234,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39973
554,704,9,17,35,37,38,52,58,58,58,87,87,103,121,140,157,176,179,179,192,192,192,192,208,219,238,256,283,300,310,312,325,335,353,372,383,393,415,438,455,475,491,513,526,-1,-1,-1,-1,-1,-1,39981
645,800,15,34,53,53,55,71,74,98,140,140,158,159,176,193,207,222,222,227,244,244,255,271,276,283,295,313,324,335,337,347,351,364,369,377,391,396,410,418,444,456,482,512,524,542,552,572,590,600,629,40041
256,368,19,21,36,36,36,57,61,85,126,126,144,146,163,177,194,206,211,212,225,225,241,252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40045
225,368,22,18,34,34,38,53,56,81,124,124,141,143,159,175,188,207,208,208,224,224,225,225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40048
239,368,23,18,36,38,41,59,63,86,128,131,147,147,166,180,196,213,220,221,238,238,239,239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40049
201,368,4,19,36,36,39,58,63,63,65,94,112,113,126,147,160,182,183,183,198,198,201,201,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40199
193,368,22,19,33,34,34,45,54,54,54,84,111,112,125,135,158,172,178,178,193,193,193,193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40243
228,368,24,19,33,34,36,53,56,80,122,122,122,141,157,173,190,207,207,213,227,227,228,228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40245
317,528,7,21,38,38,38,57,58,83,125,125,125,146,161,176,193,210,211,212,227,227,239,240,252,257,266,270,276,278,285,289,296,307,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40253
291,496,8,26,39,39,45,62,68,68,68,95,112,112,130,146,163,179,179,181,197,197,210,226,228,235,240,246,258,269,277,282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40254
197,368,25,18,34,36,38,54,59,59,59,88,108,108,125,142,152,173,178,180,197,197,197,197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40271
728,800,3,30,47,47,50,66,68,93,136,136,136,154,178,193,213,228,230,232,246,246,254,254,271,287,321,349,362,367,367,373,382,402,436,453,466,476,507,522,524,536,558,570,589,610,625,648,662,689,705,40309
338,528,5,21,39,39,41,60,64,87,127,127,127,151,175,193,211,226,226,230,246,246,260,260,274,279,287,292,297,300,307,311,318,327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40311
210,368,22,18,37,42,43,62,66,66,66,96,119,120,135,152,169,184,187,190,209,209,210,210,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40328
211,368,13,21,36,36,40,54,61,61,61,91,105,106,123,140,155,166,171,173,190,190,201,205,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40343
237,368,18,19,37,37,39,56,60,81,128,128,128,146,157,177,192,206,210,213,235,235,237,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40374
279,472,20,26,43,45,46,62,62,91,134,134,135,149,165,180,193,213,215,218,231,231,231,231,245,250,258,258,261,270,273,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40376
196,368,25,19,31,31,41,59,59,59,59,95,111,111,127,146,161,174,179,179,195,195,196,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40381
276,496,4,27,42,42,42,58,58,58,64,93,111,112,127,144,158,177,179,181,195,195,205,208,213,217,226,232,239,253,262,266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40387
327,528,6,23,35,37,38,57,59,83,128,128,130,148,164,176,196,212,212,216,235,235,247,247,259,266,275,280,285,289,293,299,306,317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40389
394,720,14,20,34,34,34,53,53,79,123,123,123,142,159,175,189,200,200,209,223,223,231,234,244,251,251,257,265,273,277,277,288,298,310,317,320,325,327,336,338,348,355,358,369,370,-1,-1,-1,-1,-1,40397
