size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
320,368,2,29,45,55,69,87,101,114,134,151,180,185,204,227,251,276,290,295,319,319,319,319,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23748
942,800,6,39,58,64,73,99,118,137,146,163,172,196,216,236,258,282,296,296,323,326,356,368,379,404,424,441,459,481,500,513,540,553,584,609,631,657,675,690,711,730,756,783,807,829,851,877,885,908,925,23752
742,800,4,33,57,61,72,95,112,132,139,159,167,186,222,249,276,294,308,315,334,339,356,366,379,388,396,408,415,425,429,442,448,455,464,487,505,516,532,562,583,598,616,623,636,641,649,655,665,683,698,23767
316,368,2,29,48,63,75,98,104,120,145,161,184,202,219,240,255,274,283,290,313,316,316,316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23774
317,368,8,29,50,54,66,88,103,123,136,150,160,182,206,232,256,276,286,296,315,317,317,317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23780
322,368,0,31,56,62,73,106,117,135,157,174,188,202,216,235,235,240,264,275,304,304,315,322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23812
690,800,3,35,54,61,72,88,106,121,143,160,176,187,202,222,238,261,282,287,306,309,329,332,361,380,395,407,420,438,467,489,505,521,534,538,551,557,568,580,586,592,602,607,612,623,635,640,655,661,676,23815
368,368,0,31,69,74,86,117,133,150,172,188,205,217,239,263,265,265,291,312,342,343,356,361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23841
356,368,7,29,48,55,71,93,108,123,144,160,179,190,210,226,261,282,295,317,354,356,356,356,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23848
324,368,2,29,50,64,77,98,107,125,146,162,187,200,222,247,263,290,293,306,324,324,324,324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23853
