size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
210,416,8,28,34,34,34,34,34,34,34,34,59,117,117,117,117,117,117,117,117,117,138,144,159,177,193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451566
239,416,4,26,31,31,31,31,31,31,31,31,36,40,40,40,40,40,40,40,97,136,147,174,191,208,224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451574
223,480,0,24,38,38,38,38,38,38,38,38,62,122,122,122,122,122,122,122,123,123,141,148,162,176,183,189,194,200,223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451594
235,416,2,23,30,34,34,34,34,34,34,34,34,36,36,36,36,36,36,36,97,134,144,172,188,204,218,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451596
1190,800,8,22,93,93,93,93,93,93,93,93,118,175,175,175,175,175,175,175,175,176,196,201,215,232,249,268,271,274,301,301,302,302,315,331,355,371,408,434,491,540,598,642,684,731,912,1040,1108,1150,1178,451602
447,800,3,28,46,46,46,46,46,46,46,46,70,129,129,129,129,129,129,129,129,129,149,154,170,188,201,230,232,236,260,260,264,264,271,287,311,333,335,335,335,343,343,355,363,371,376,376,386,389,424,451609
209,416,6,27,34,34,34,34,34,34,34,34,59,116,116,116,116,116,116,116,116,116,138,141,156,172,189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451612
1198,800,8,26,95,95,95,95,95,95,95,95,120,177,177,177,177,177,177,177,177,177,200,204,215,237,255,268,268,278,294,294,297,297,310,328,347,368,402,430,491,534,594,638,679,724,849,967,1043,1100,1180,451626
251,416,4,28,32,37,37,37,37,37,37,37,37,43,43,43,43,43,43,43,99,135,146,182,199,215,230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451634
222,432,6,24,36,36,36,36,36,36,36,36,57,119,119,119,119,119,119,119,119,120,138,141,160,178,195,214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,451648
