packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
3,800,581,3,19,27,27,27,27,27,27,27,27,107,359,359,359,359,359,359,359,359,359,372,372,390,406,422,437,437,442,464,464,464,464,470,491,504,523,535,536,545,551,552,552,552,555,559,566,570,574,577,581,685772
11,416,420,3,8,8,8,8,8,8,8,8,8,94,346,346,346,346,346,346,346,346,346,359,359,375,389,405,420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,685816
3,416,427,3,14,14,14,14,14,14,14,14,14,96,348,348,348,348,348,348,348,348,348,362,362,378,396,411,427,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,685952
1,480,503,3,18,24,26,26,26,26,26,26,26,28,28,28,28,28,28,28,28,103,302,398,413,429,445,462,480,488,488,503,503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686034
11,416,429,3,19,19,19,19,19,19,19,19,19,101,354,354,354,354,354,354,354,355,355,369,369,383,399,417,429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686068
9,416,466,3,14,14,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,91,290,384,400,420,432,452,466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686078
4,416,460,3,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,90,288,382,398,412,427,445,460,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686145
4,448,478,3,13,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,97,296,394,410,426,443,460,476,478,478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686169
3,800,582,3,9,23,23,23,23,23,23,23,23,102,354,354,354,354,354,354,354,354,354,368,368,384,400,416,433,433,439,455,455,455,455,463,481,496,520,530,531,541,546,546,546,546,551,551,562,567,571,574,582,686288
10,432,439,3,14,16,16,16,16,16,16,16,16,101,354,354,354,354,354,354,354,354,354,365,365,383,400,416,432,439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686295
11,416,424,3,13,13,15,15,15,15,15,15,15,95,347,347,347,347,347,347,347,347,347,357,357,378,392,408,424,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686488
7,576,515,3,14,23,23,23,23,23,23,23,23,103,355,355,355,355,355,355,355,355,355,369,369,387,400,417,433,438,439,455,455,455,455,460,481,495,515,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686556
0,480,420,4,13,18,18,18,18,18,18,18,18,95,348,348,348,348,348,348,348,348,348,362,362,377,390,398,398,398,398,420,420,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686621
7,432,439,3,13,21,21,21,21,21,21,21,21,101,353,353,353,353,353,353,353,353,353,368,368,383,399,415,433,439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686664
8,576,511,3,14,23,23,23,23,23,23,23,23,104,356,356,356,356,356,356,356,356,356,371,371,387,402,414,434,437,440,452,452,452,452,452,476,491,511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686665
7,416,428,3,19,19,20,20,20,20,20,20,20,99,350,350,350,350,350,350,350,350,350,366,366,381,397,413,428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686712
6,416,434,3,17,17,17,17,17,17,17,17,17,100,352,352,352,352,352,352,352,352,352,368,368,384,398,417,434,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686735
0,480,425,4,15,18,18,18,18,18,18,18,18,98,351,351,351,351,351,351,351,351,351,366,366,377,398,401,401,401,401,425,425,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686921
5,416,471,3,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,92,291,388,400,420,432,453,471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686950
8,432,438,3,12,22,22,22,22,22,22,22,22,101,353,353,353,353,353,353,353,353,353,365,365,384,398,412,429,438,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686953
6,416,429,3,16,16,16,16,16,16,16,16,16,96,348,348,348,348,348,348,348,348,348,362,362,378,395,415,429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,686975
6,584,506,3,13,23,23,23,23,23,23,23,23,103,355,355,355,355,355,355,355,355,355,368,368,384,399,415,431,431,434,448,448,448,448,454,480,487,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687035
7,416,417,3,11,11,11,11,11,11,11,11,11,93,344,344,344,344,344,344,344,344,344,357,357,367,382,403,417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687036
3,800,586,3,15,25,25,25,25,25,25,25,25,105,357,357,357,357,357,357,357,357,357,371,371,387,401,422,438,438,440,465,465,465,465,471,490,495,517,524,524,538,540,545,545,545,547,551,559,563,564,571,586,687176
9,416,477,3,15,15,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,94,293,388,403,421,438,460,477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,687194
