packets_rank,headers_length,size_compress,level_compress_15,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,level_compress_799,idx_unique
7,416,98,6,18,18,18,18,18,18,18,18,18,23,23,23,23,23,23,23,23,23,23,34,34,48,66,82,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462617
6,416,102,6,17,17,17,17,17,17,17,17,17,22,22,22,22,22,22,22,22,22,22,35,35,54,68,92,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462640
7,432,115,6,18,25,25,25,25,25,25,25,25,28,28,28,28,28,28,28,28,28,28,40,40,56,75,91,106,115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462653
3,800,250,3,18,24,24,24,24,24,24,24,24,27,27,27,27,27,27,27,27,27,27,42,42,64,76,97,115,121,121,138,138,138,138,143,162,162,181,197,197,198,201,201,201,206,209,224,229,232,232,239,250,462709
0,480,158,3,17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,24,24,24,37,54,68,86,103,127,138,158,158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462754
2,416,101,6,17,18,19,19,19,19,19,19,19,23,23,23,23,23,23,23,23,24,24,36,36,54,71,88,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462804
3,800,238,3,17,26,26,26,26,26,26,26,26,27,27,27,27,27,27,27,27,27,27,42,42,62,80,96,111,115,115,133,133,134,134,139,154,154,166,181,181,181,185,188,188,193,195,208,215,218,218,223,238,462865
1,480,148,5,17,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,24,24,24,43,57,73,91,105,119,129,148,148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,462935
5,416,109,6,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,41,56,73,94,109,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,463131
2,800,258,6,15,23,23,23,23,23,23,23,23,25,25,25,25,25,25,25,25,25,25,42,42,60,77,90,112,117,117,136,136,136,136,142,161,162,177,192,192,192,194,194,194,202,204,218,224,229,229,244,258,463176
