size_compress,headers_length,packets_rank,level_compress_31,level_compress_47,level_compress_63,level_compress_79,level_compress_95,level_compress_111,level_compress_127,level_compress_143,level_compress_159,level_compress_175,level_compress_191,level_compress_207,level_compress_223,level_compress_239,level_compress_255,level_compress_271,level_compress_287,level_compress_303,level_compress_319,level_compress_335,level_compress_351,level_compress_367,level_compress_383,level_compress_399,level_compress_415,level_compress_431,level_compress_447,level_compress_463,level_compress_479,level_compress_495,level_compress_511,level_compress_527,level_compress_543,level_compress_559,level_compress_575,level_compress_591,level_compress_607,level_compress_623,level_compress_639,level_compress_655,level_compress_671,level_compress_687,level_compress_703,level_compress_719,level_compress_735,level_compress_751,level_compress_767,level_compress_783,idx_unique
1268,568,2,31,58,58,58,58,58,58,58,58,117,266,277,277,277,277,277,277,277,277,306,311,356,375,379,401,422,482,629,713,837,944,1004,1120,1214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33313
1243,568,6,32,58,59,59,59,59,59,59,59,114,260,279,279,279,279,279,279,280,280,308,313,361,376,379,402,425,489,641,727,851,954,1022,1135,1223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33317
2727,800,21,16,28,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,69,168,180,201,269,288,294,311,357,499,602,782,899,967,1017,1119,1239,1348,1450,1511,1569,1717,1830,1929,1969,2011,2131,2317,2460,2621,2664,33332
689,512,0,32,51,64,64,64,64,64,64,64,113,216,228,228,228,228,228,228,228,228,253,262,287,304,307,319,332,332,355,492,592,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33339
733,528,6,32,42,47,47,47,47,47,47,47,96,197,205,205,205,205,205,205,209,209,235,242,257,279,281,299,311,311,331,471,569,668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33345
3028,800,17,16,34,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,77,205,215,229,295,313,319,337,393,495,587,764,935,1055,1155,1292,1334,1474,1582,1654,1723,1839,1902,2012,2090,2200,2350,2510,2689,2856,2950,33356
746,528,18,32,42,46,46,46,46,46,46,46,96,197,205,205,205,205,205,205,209,209,233,240,259,275,278,293,301,301,322,464,562,661,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33357
747,528,20,33,37,45,45,45,45,45,45,45,95,197,205,205,205,205,205,205,209,209,235,242,256,277,281,299,314,314,334,473,571,670,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33359
806,536,46,32,34,34,34,34,34,34,34,34,85,182,197,197,197,197,197,197,201,201,228,233,236,253,256,274,285,285,305,445,543,641,760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33385
2910,800,53,16,28,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,54,180,186,200,263,277,282,302,335,470,528,649,803,912,990,1044,1220,1307,1358,1443,1500,1607,1670,1751,1881,1987,2138,2226,2357,2566,2698,33392
762,536,64,32,33,33,33,33,33,33,33,33,88,190,202,202,202,202,202,202,202,202,228,233,236,252,252,275,283,283,303,443,543,641,751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33403
734,528,68,31,43,46,46,46,46,46,46,46,95,197,209,209,209,209,209,209,209,209,234,243,262,277,283,296,304,304,329,469,567,665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33407
724,528,76,32,43,47,47,47,47,47,47,47,96,197,205,205,205,205,205,205,205,205,234,242,262,277,282,298,308,308,328,467,565,664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33415
2839,800,127,16,30,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,51,179,184,201,263,279,283,302,333,467,547,679,770,898,969,1039,1176,1283,1350,1467,1523,1636,1686,1776,1891,1954,2104,2186,2321,2523,2663,33466
765,536,130,32,35,35,35,35,35,35,35,35,88,187,196,196,196,196,196,196,200,200,227,233,234,252,258,275,287,287,307,447,545,643,753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33469
1247,568,8,32,64,66,66,66,66,66,66,66,120,266,283,283,283,283,283,283,283,283,311,317,362,377,380,400,431,490,641,729,855,958,1028,1140,1226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33701
1255,568,10,30,56,60,60,60,60,60,60,60,114,261,278,278,278,278,278,278,278,278,305,310,354,370,378,394,420,477,626,718,842,946,1016,1124,1214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33721
1269,568,28,30,57,63,63,63,63,63,63,63,117,265,280,280,280,280,280,280,281,281,304,312,359,378,385,399,425,486,632,718,842,944,1021,1130,1219,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33739
1235,568,32,29,57,58,58,58,58,58,58,58,113,258,277,277,277,277,277,277,278,278,304,309,358,372,381,387,413,475,629,715,839,943,1012,1123,1212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33743
1298,568,34,26,55,55,55,55,55,55,55,55,113,258,277,277,277,277,277,277,278,278,303,308,353,371,380,396,421,482,632,721,845,947,1018,1130,1216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33745
2704,800,35,16,27,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,69,167,181,199,261,277,281,296,328,474,577,758,874,941,994,1093,1212,1321,1424,1486,1544,1691,1803,1904,1944,1985,2107,2294,2433,2598,2639,33746
2896,800,41,16,35,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,81,226,246,261,326,341,352,368,400,473,568,706,813,1008,1071,1145,1282,1369,1483,1541,1607,1729,1803,1920,2018,2145,2250,2402,2501,2667,2732,33752
3003,800,53,16,35,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,82,226,246,261,328,339,349,367,395,554,602,686,831,946,1054,1154,1249,1389,1447,1534,1616,1686,1749,1844,1975,2142,2311,2477,2615,2797,2903,33764
3276,800,61,16,35,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,81,226,246,261,328,346,358,372,426,586,682,860,995,1120,1257,1398,1474,1574,1687,1774,1832,1955,2065,2222,2342,2440,2609,2786,2991,3152,3211,33772
839,528,68,31,52,57,57,57,57,57,57,57,89,287,310,310,310,310,310,310,311,311,335,343,360,378,385,403,411,411,433,574,672,771,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33779
914,536,76,31,51,51,51,51,51,51,51,51,85,281,301,301,301,301,301,301,301,301,329,337,337,357,362,380,389,389,406,549,647,746,866,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33787
909,536,84,30,51,52,52,52,52,52,52,52,84,282,302,302,302,302,302,302,302,302,331,337,339,355,360,377,377,377,406,546,645,743,862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33795
864,536,90,31,51,51,51,51,51,51,51,51,85,281,301,301,301,301,301,301,301,301,331,336,338,353,353,375,382,382,402,544,643,742,851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33801
2932,800,91,16,28,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,55,200,219,233,296,313,316,331,358,492,550,671,826,936,1016,1066,1245,1331,1380,1470,1528,1631,1694,1775,1905,2010,2161,2249,2379,2589,2720,33802
3146,800,97,16,30,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,54,200,219,234,296,310,319,335,365,509,623,749,895,1002,1076,1126,1345,1462,1533,1609,1674,1782,1845,1982,2045,2215,2343,2480,2636,2864,2941,33808
817,528,116,31,52,57,57,57,57,57,57,57,89,287,310,310,310,310,310,310,310,310,337,342,362,377,379,400,413,413,431,572,670,768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33827
847,528,124,30,51,57,57,57,57,57,57,57,91,287,310,310,310,310,310,310,310,310,337,343,361,378,382,402,410,410,432,573,672,770,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33835
2983,800,155,16,30,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,51,200,219,234,296,315,324,334,372,492,607,728,844,951,1027,1109,1246,1331,1422,1545,1602,1698,1791,1871,2018,2065,2218,2239,2372,2582,2821,33866
3131,800,159,16,29,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,52,200,219,233,296,309,314,331,357,482,590,701,838,950,1040,1151,1311,1420,1519,1629,1682,1798,1843,1947,2106,2248,2423,2510,2617,2780,2925,33870
3148,800,162,16,29,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,55,200,220,229,296,311,316,329,367,511,626,751,898,1006,1078,1130,1347,1464,1538,1613,1678,1786,1847,1984,2047,2217,2345,2481,2638,2865,2944,33873
863,536,163,30,51,51,51,51,51,51,51,51,86,281,303,303,303,303,303,303,303,303,330,333,333,353,357,377,387,387,406,545,644,743,850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33874
672,472,169,16,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,46,191,210,226,237,256,266,280,307,531,591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33880
3052,800,43,16,27,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,54,200,219,233,297,312,314,333,364,534,613,752,822,903,992,1070,1238,1303,1437,1528,1585,1684,1752,1843,1970,2056,2207,2324,2453,2655,2834,34088
3079,800,45,16,30,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,56,200,219,233,296,312,315,336,359,520,579,735,869,960,1030,1093,1256,1349,1451,1570,1635,1695,1774,1880,2052,2157,2284,2333,2442,2674,2893,34090
