packets_rank,headers_length,size_compress,level_compress_0,level_compress_1,level_compress_2,level_compress_3,level_compress_4,level_compress_5,level_compress_6,level_compress_7,level_compress_8,level_compress_9,level_compress_10,level_compress_11,level_compress_12,level_compress_13,level_compress_14,level_compress_15,level_compress_16,level_compress_17,level_compress_18,level_compress_19,level_compress_20,level_compress_21,level_compress_22,level_compress_23,level_compress_24,level_compress_25,level_compress_26,level_compress_27,level_compress_28,level_compress_29,level_compress_30,level_compress_31
0,32,29,0,0,0,0,3,5,6,7,8,8,8,8,9,11,12,13,13,14,14,14,18,19,20,21,22,22,22,22,22,27,28,29
1,32,34,1,2,3,3,3,5,6,6,6,6,6,6,6,6,17,18,19,19,21,21,21,25,25,25,25,25,25,25,25,25,25,34
2,32,31,0,0,2,2,2,5,7,9,9,9,9,9,10,11,11,11,15,15,16,18,19,20,21,22,22,24,24,26,27,27,27,31
0,32,29,1,1,2,3,3,5,6,6,6,6,6,6,6,10,11,11,14,14,14,14,18,18,20,20,23,24,24,26,27,27,27,29
1,32,28,1,2,2,2,4,5,5,7,8,9,9,11,11,11,13,14,14,14,14,14,14,14,22,22,22,25,25,26,26,28,28,28
2,32,29,0,1,1,1,1,1,1,1,1,8,8,8,8,8,11,11,11,15,15,15,17,17,17,17,22,23,24,25,25,25,25,29
0,32,35,1,2,3,4,5,6,7,7,7,9,10,10,10,10,14,14,14,21,21,23,23,25,27,28,29,30,30,30,33,34,35,35
1,32,24,0,1,1,1,1,5,5,5,5,8,8,8,9,9,9,12,12,12,15,15,15,15,19,20,21,22,22,24,24,24,24,24
2,32,30,1,2,2,3,4,4,6,6,6,9,9,10,11,11,13,13,15,15,17,18,18,21,22,22,22,25,26,26,28,28,30,30
0,32,27,0,0,2,2,2,2,2,2,2,8,8,8,8,9,9,9,13,13,13,13,17,18,18,18,21,21,23,23,23,23,23,27
1,32,28,0,0,2,3,3,3,6,10,10,10,10,10,10,12,12,14,14,17,18,18,19,21,21,21,23,25,26,26,26,28,28,28
2,32,28,1,1,1,1,1,1,6,8,8,8,8,8,8,8,11,13,13,13,17,18,18,20,20,20,20,20,20,25,25,27,28,28
0,32,28,0,0,2,3,5,6,6,6,6,8,8,8,9,9,10,11,13,13,14,15,15,17,17,20,21,22,22,22,22,26,27,28
1,32,32,1,2,3,3,4,4,6,7,7,7,9,9,11,12,12,12,18,19,20,21,22,23,24,24,24,27,27,29,29,29,32,32
2,32,27,0,1,1,1,4,4,6,6,6,6,6,6,8,8,8,11,11,11,14,15,15,15,15,15,15,15,23,24,24,24,27,27
0,32,25,0,1,3,3,3,5,6,7,7,7,7,7,8,10,11,11,12,14,14,14,14,18,18,18,18,18,23,24,24,25,25,25
1,32,27,1,1,2,2,2,2,6,6,6,6,6,6,10,10,12,13,13,15,16,16,17,17,21,21,23,24,24,26,27,27,27,27
2,32,29,1,2,2,3,3,3,3,3,3,3,3,3,11,12,13,14,15,16,17,17,17,20,20,22,22,23,24,26,27,27,28,29
0,32,32,1,2,3,3,4,5,6,6,8,9,9,10,11,11,14,14,19,19,21,21,21,23,24,24,26,26,28,28,30,32,32,32
1,32,28,1,1,2,3,3,5,5,5,5,8,8,8,10,11,11,12,14,15,16,17,18,18,20,20,20,22,24,25,26,26,28,28
2,32,26,0,0,2,2,2,5,5,6,6,6,6,6,8,9,10,12,13,13,14,14,14,14,14,20,21,21,22,22,24,24,26,26
0,32,30,0,0,0,4,5,6,6,7,9,9,9,9,10,10,10,14,14,15,16,16,16,16,20,21,21,23,24,26,26,26,26,30
1,32,30,0,1,1,1,4,4,6,9,9,9,9,9,11,11,11,14,16,17,17,18,19,19,19,22,22,24,24,26,27,28,30,30
2,32,36,1,1,1,1,4,5,7,7,8,8,8,8,8,11,11,13,14,14,14,17,17,17,17,17,22,23,33,34,34,35,36,36
0,32,30,1,2,2,2,2,5,5,7,7,9,9,9,9,12,12,14,14,17,17,18,18,20,21,21,23,24,24,24,27,27,29,30
1,32,27,0,1,1,1,4,5,6,6,8,9,9,9,9,10,10,10,10,14,14,14,14,14,14,14,14,22,22,24,25,26,27,27
2,32,28,1,1,2,2,4,5,7,7,8,8,8,8,8,11,11,13,13,15,16,17,17,19,19,19,19,19,19,19,19,19,28,28
0,32,36,1,1,1,1,4,4,4,7,7,7,7,7,9,9,9,13,13,13,16,16,18,19,20,21,21,23,29,35,35,36,36,36
1,32,29,0,0,2,3,3,4,4,4,4,4,4,4,11,12,13,14,15,16,16,16,19,19,21,21,23,25,26,26,27,28,28,29
2,32,29,1,1,2,2,4,4,6,6,6,6,6,6,6,6,12,12,12,15,16,17,17,19,19,21,23,23,23,23,23,27,27,29
0,32,30,0,0,0,4,5,6,6,7,9,9,9,9,9,12,13,13,13,16,17,17,17,17,21,21,21,24,24,24,27,28,28,30
1,32,30,1,2,2,2,4,5,5,5,5,5,5,9,11,12,12,13,13,13,17,17,19,20,21,22,23,23,23,26,28,28,28,30
2,32,30,0,0,0,4,5,5,5,5,9,9,9,9,10,10,10,14,15,16,16,16,18,18,18,18,18,18,18,26,27,28,29,30
0,32,34,0,0,2,2,2,2,6,7,7,9,9,9,9,11,11,14,14,15,16,17,17,20,21,22,22,23,23,25,25,27,27,34
1,32,26,1,2,3,4,5,5,5,5,5,5,5,10,11,11,11,11,11,13,14,14,16,16,18,19,19,20,22,22,22,24,25,26
2,32,28,0,1,3,4,4,5,5,5,7,8,8,8,9,9,9,11,11,11,15,16,17,17,17,17,22,22,22,22,22,22,27,28
0,32,29,0,0,0,4,5,5,6,9,9,9,9,9,10,10,10,10,15,15,17,17,17,20,20,20,23,23,23,23,23,27,29,29
1,32,31,0,1,3,4,4,4,7,7,7,10,10,10,10,10,10,15,16,17,18,18,18,18,18,23,24,25,25,25,25,29,30,31
2,32,26,1,1,2,3,3,3,6,7,7,7,7,7,7,7,11,11,13,13,15,16,17,18,19,20,20,20,20,20,20,26,26,26
0,32,31,0,1,3,3,3,5,6,6,6,10,10,10,10,10,14,14,16,17,17,19,20,21,21,23,24,24,24,24,24,29,29,31
1,32,31,1,2,2,3,3,3,3,7,7,9,9,9,9,9,9,14,14,14,14,14,14,14,14,14,23,23,23,26,26,28,28,31
2,32,34,1,2,3,4,4,4,4,4,8,9,9,10,10,16,17,17,19,19,19,22,23,23,23,25,25,27,27,29,31,31,32,34
0,32,31,0,1,3,4,5,6,6,8,9,9,9,9,9,12,13,14,15,16,16,17,17,17,17,17,17,17,17,17,17,17,31,31
1,32,31,1,2,3,4,4,4,4,4,8,9,9,10,10,16,17,17,19,19,19,19,22,22,22,26,26,26,26,26,31,31,31,31
2,32,25,0,1,3,4,5,6,6,6,6,8,8,8,8,10,11,12,12,14,16,16,16,18,18,20,20,20,20,24,25,25,25,25
0,32,22,0,1,3,3,4,5,5,5,7,7,7,7,7,7,10,10,12,12,15,16,17,18,18,20,20,22,22,22,22,22,22,22
1,32,26,0,1,1,1,4,4,4,6,6,6,6,6,10,11,12,13,14,14,14,16,17,17,17,17,17,17,17,17,17,26,26,26
2,32,35,1,2,3,4,4,4,6,7,8,8,8,8,11,11,11,19,19,19,19,25,25,25,25,27,27,27,31,31,32,33,34,35
0,32,26,0,0,0,4,5,6,7,7,8,8,8,8,8,8,8,12,12,14,14,14,14,18,20,21,22,22,22,22,25,26,26,26
1,32,27,1,1,2,2,2,5,5,5,5,9,9,9,10,10,12,12,14,14,17,17,17,19,19,19,23,24,24,24,27,27,27,27
2,32,31,0,1,3,3,4,4,8,9,9,10,10,10,11,12,12,14,14,16,16,16,16,16,21,23,23,23,23,23,23,29,30,31
0,32,28,0,1,3,4,5,6,7,7,7,7,7,7,10,10,10,10,10,14,14,17,17,17,17,21,21,21,21,21,21,21,28,28
1,32,28,1,1,2,2,4,5,5,7,8,8,8,8,8,8,8,8,14,14,16,16,18,18,19,20,20,22,24,24,24,24,28,28
2,32,28,0,1,1,1,4,4,4,6,6,6,6,6,10,11,11,11,11,15,15,15,17,17,20,20,21,22,22,24,24,27,28,28
0,32,36,1,1,2,3,4,4,6,6,6,6,6,6,11,11,12,12,15,15,15,17,17,20,20,20,22,22,31,31,31,34,35,36
1,32,28,0,0,2,2,2,2,6,7,7,9,9,9,10,11,12,13,13,15,16,17,17,19,20,20,22,23,23,23,25,26,26,28
2,32,27,0,0,2,2,2,5,5,6,6,6,6,6,6,6,10,11,11,13,13,13,16,17,17,19,20,20,20,20,25,26,26,27
0,32,22,1,1,2,2,2,2,6,7,7,7,7,7,10,11,12,13,14,14,14,14,18,18,18,18,22,22,22,22,22,22,22,22
1,32,28,1,2,2,2,4,4,6,6,8,9,9,11,12,13,13,13,13,16,17,17,17,20,20,22,23,24,24,26,26,28,28,28
2,32,29,1,2,2,3,4,5,6,6,6,9,9,9,9,9,9,9,15,15,17,18,19,19,21,23,23,23,23,27,28,29,29,29
0,32,29,0,0,0,0,3,5,5,9,9,9,9,9,9,9,9,14,14,14,14,18,18,18,22,22,23,23,25,25,25,28,29,29
1,32,28,0,1,1,1,4,4,6,9,9,9,9,9,9,9,9,14,14,14,17,17,17,17,17,17,17,24,25,26,27,28,28,28
2,32,31,0,0,0,0,0,4,4,9,9,9,9,9,9,9,14,15,16,16,18,18,20,21,22,22,22,22,22,22,22,22,22,31
0,32,26,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,12,14,14,15,16,17,17,19,20,21,21,21,23,23,25,26,26
1,32,29,0,0,0,4,4,5,5,8,8,8,8,8,9,9,12,13,14,14,15,17,18,19,20,21,22,23,23,26,27,28,29,29
2,32,30,0,0,2,2,4,6,7,9,9,9,9,9,10,10,12,14,15,16,16,16,18,20,20,22,23,23,25,25,25,28,29,30
0,32,28,1,1,2,2,2,5,6,6,7,8,8,8,9,10,11,12,13,13,15,15,17,17,17,20,20,22,23,23,23,26,27,28
1,32,27,0,1,3,4,4,5,6,6,6,8,8,8,8,8,10,12,13,14,15,15,15,15,15,19,19,22,22,24,25,26,27,27
2,32,28,1,1,1,3,4,4,4,4,4,4,4,4,9,10,11,12,13,13,13,17,17,18,20,20,21,21,23,23,23,23,23,28
0,32,28,1,2,2,3,3,3,3,3,3,3,3,3,3,11,11,14,14,15,15,15,15,20,21,21,21,21,21,21,26,26,28,28
1,32,31,0,1,1,2,2,2,2,2,2,2,2,2,2,2,13,14,14,14,14,18,18,20,20,23,23,23,23,27,28,29,30,31
2,32,30,0,0,2,3,3,3,6,10,10,10,10,10,11,11,13,14,15,15,15,18,18,20,20,20,20,24,24,26,26,28,30,30
0,32,27,0,1,1,2,3,3,3,7,7,7,7,7,8,10,10,11,11,11,11,15,15,17,18,19,19,21,21,23,23,23,26,27
1,32,41,1,2,3,4,5,6,6,6,6,10,11,11,11,13,21,25,26,27,27,28,28,28,31,31,31,31,31,31,38,39,40,41
2,32,27,1,1,1,1,4,4,6,8,8,10,10,10,10,12,12,14,15,16,16,18,18,20,21,21,21,23,23,26,27,27,27,27
0,32,29,1,2,2,3,4,4,6,7,7,8,8,8,11,11,12,13,13,13,17,18,19,20,21,22,22,22,22,22,26,28,29,29
1,32,31,1,2,3,3,3,3,6,6,6,9,9,9,9,9,15,17,17,19,19,21,21,21,21,24,24,24,24,29,30,31,31,31
2,32,27,0,1,3,3,4,4,4,4,4,4,4,4,4,4,4,11,11,13,13,15,15,15,18,18,18,18,22,22,24,26,26,27
0,32,38,1,1,1,1,4,5,7,7,8,8,8,8,8,11,11,11,14,15,16,17,18,18,21,21,21,24,29,34,35,36,37,38
1,32,31,0,1,1,1,1,1,6,9,9,10,10,10,11,11,13,14,15,15,17,18,19,21,21,22,22,22,22,22,22,22,30,31
2,32,30,0,1,3,3,4,5,6,7,9,9,9,9,9,11,12,13,13,13,13,13,13,13,20,20,22,23,25,25,27,27,27,30
0,32,28,1,1,1,3,3,5,5,7,8,9,9,9,9,10,10,13,13,13,13,13,17,18,20,21,21,22,24,25,25,25,28,28
1,32,28,0,0,0,4,4,4,4,4,9,10,10,10,10,11,11,11,14,14,16,18,18,18,18,18,18,18,25,25,25,28,28,28
2,32,27,0,0,0,0,0,4,4,4,8,8,8,8,8,11,12,12,12,15,15,15,15,15,19,21,21,21,24,25,25,26,27,27
0,32,34,1,2,3,4,4,5,5,5,5,8,10,10,10,10,18,18,19,20,20,22,22,24,25,25,27,27,27,29,29,29,29,34
1,32,28,1,1,2,2,4,4,4,6,6,6,6,6,6,11,12,12,13,13,16,16,17,17,19,19,19,23,24,24,24,24,24,28
2,32,32,1,2,3,3,4,5,6,6,8,9,9,10,11,11,14,17,17,20,21,22,22,22,22,25,25,27,28,29,30,31,32,32
0,32,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,12,14,14,15,15,15,18,18,20,20,20,20,24,25,27,28
1,32,29,1,1,1,1,4,4,4,4,8,8,8,8,9,9,12,12,12,15,16,16,18,19,19,21,21,21,24,25,26,26,26,29
2,32,35,1,2,3,4,4,5,5,8,9,9,9,9,11,18,18,19,19,19,23,23,23,25,25,27,27,29,30,30,32,33,33,35
0,32,28,0,1,3,3,3,5,6,7,7,7,7,7,8,8,11,11,13,14,15,15,16,18,18,19,20,20,20,24,25,26,27,28
1,32,26,0,1,3,3,4,5,6,6,6,6,6,6,6,9,11,12,12,13,14,15,15,15,18,19,19,21,21,22,23,23,25,26
2,32,28,0,1,1,2,3,3,3,3,7,9,9,9,9,10,12,13,13,14,14,14,14,18,19,19,21,22,23,24,25,25,25,28
0,32,27,0,0,2,3,3,3,3,7,7,8,8,8,9,10,10,10,10,10,14,16,16,16,16,16,20,20,20,20,20,26,27,27
1,32,28,1,2,2,2,4,4,4,4,4,4,4,9,11,12,13,14,14,15,15,18,19,20,20,23,23,23,23,23,23,28,28,28
2,32,27,0,1,3,4,4,5,6,6,6,8,8,8,9,10,11,11,11,11,15,15,17,18,19,20,21,22,23,24,25,25,27,27
0,32,27,0,1,3,3,3,5,6,7,7,7,7,7,8,10,10,11,12,14,14,14,14,14,18,18,18,21,22,23,24,25,25,27
1,32,28,0,0,0,4,5,5,5,7,7,7,7,7,9,9,9,9,9,9,9,9,9,9,19,19,19,19,23,23,25,27,28,28
2,32,29,1,2,3,3,4,4,4,4,4,4,4,9,9,13,13,13,13,16,17,18,18,18,21,22,22,22,22,26,27,27,29,29
0,32,29,0,1,3,3,3,5,6,7,7,7,7,7,8,8,8,12,12,12,14,16,17,17,18,20,20,20,23,23,23,26,26,29
1,32,28,1,1,1,3,4,4,6,7,7,7,7,7,9,10,11,12,13,14,14,14,14,14,14,14,14,14,22,22,22,22,22,28
2,32,29,0,0,2,2,2,2,2,2,2,8,8,8,8,9,9,11,12,13,14,17,18,19,20,21,21,21,24,25,26,26,26,29
0,32,35,1,2,3,4,5,5,5,5,5,5,5,10,11,15,15,19,19,19,21,23,23,24,25,25,25,25,25,31,31,32,32,35
1,32,33,1,2,3,3,3,5,5,7,7,7,7,7,11,15,15,15,18,19,19,21,22,22,24,25,25,25,25,29,30,31,31,33
2,32,29,1,1,1,3,4,5,5,5,5,5,5,5,5,5,12,13,13,14,14,16,17,19,19,19,19,19,19,19,26,27,27,29
0,32,31,0,1,1,1,1,1,6,9,9,10,10,10,10,10,13,14,15,15,17,17,20,21,22,22,22,22,25,25,25,25,29,31
1,32,26,0,0,2,3,5,6,7,8,9,9,9,9,9,11,12,13,13,13,16,16,18,19,20,21,21,21,24,24,24,26,26,26
2,32,30,0,0,0,4,4,4,4,8,8,8,8,8,8,8,12,13,13,13,16,17,17,17,20,22,23,24,24,24,28,29,29,30
0,32,41,1,2,2,3,4,4,4,8,8,8,8,11,12,12,12,12,16,16,18,19,20,20,20,20,20,25,26,27,27,30,33,41
1,32,30,1,2,3,4,5,6,6,6,6,10,11,11,11,13,13,16,16,17,19,20,20,20,23,24,26,26,26,28,28,30,30,30
2,32,36,1,2,2,2,2,2,6,6,7,8,8,9,9,11,12,12,12,15,15,15,15,19,21,22,23,23,24,24,24,28,36,36
0,32,25,0,1,3,3,4,5,6,6,6,6,6,6,9,10,11,11,11,11,11,11,11,17,17,17,17,22,23,23,24,25,25,25
1,32,29,0,1,3,4,4,4,7,7,7,10,10,10,10,13,14,15,15,15,17,17,19,19,21,23,23,24,24,24,28,28,29,29
2,32,28,0,1,1,1,4,4,6,6,6,6,6,6,8,9,11,12,12,13,13,15,15,15,15,15,15,15,22,22,24,25,26,28
0,32,28,0,1,1,1,4,4,6,6,6,6,6,6,6,6,10,10,12,13,13,15,15,15,15,15,20,20,20,24,25,25,25,28
1,32,31,1,2,2,3,4,4,4,8,8,8,8,11,11,11,11,15,15,17,18,18,18,18,22,22,22,22,25,26,27,29,29,31
2,32,28,0,0,2,3,5,5,5,7,7,8,8,8,9,9,9,12,12,14,15,16,16,16,16,21,22,22,22,22,25,25,28,28
0,32,28,0,1,3,3,4,5,5,5,7,7,7,7,9,10,10,10,13,14,14,15,16,16,19,19,21,22,23,24,24,25,25,28
1,32,31,1,2,2,3,3,5,5,6,6,9,9,10,10,10,12,12,12,12,12,12,12,12,21,21,21,24,25,26,26,29,30,31
2,32,30,0,1,3,3,4,5,5,8,8,8,8,8,8,11,12,14,14,16,16,17,18,18,18,21,21,21,21,26,26,27,29,30
0,32,27,0,0,2,3,3,4,5,6,6,7,7,7,7,10,11,11,13,14,14,16,16,16,18,18,18,18,22,24,25,26,26,27
1,32,28,0,0,2,3,5,5,5,5,5,5,5,5,10,11,12,12,14,15,15,15,18,18,20,20,20,20,24,26,27,28,28,28
2,32,28,0,1,3,3,4,5,6,6,6,6,6,6,9,10,10,11,11,14,15,15,17,18,18,20,20,22,23,24,25,26,26,28
0,32,26,0,0,0,0,3,3,3,9,9,9,9,9,10,10,10,12,12,12,16,16,16,19,19,19,19,23,25,26,26,26,26,26
1,32,29,1,2,2,2,4,5,7,7,8,8,8,8,8,8,8,8,8,8,16,18,18,18,18,22,23,23,25,26,27,27,29,29
2,32,30,1,2,2,2,4,4,4,7,8,8,8,10,11,11,11,13,13,13,13,17,18,18,18,18,18,23,23,23,27,28,29,30
0,32,28,1,1,1,1,1,5,5,5,7,8,8,8,8,8,11,12,13,14,15,15,15,18,18,18,18,18,23,23,23,26,26,28
1,32,27,0,1,3,3,3,5,6,7,7,7,7,7,7,7,11,12,12,13,14,14,16,16,16,16,20,22,22,22,24,24,24,27
2,32,27,1,1,2,3,4,4,6,7,7,7,7,7,7,7,11,12,13,14,14,14,17,17,19,20,21,21,21,21,21,21,21,27
0,32,34,0,1,3,3,4,5,6,7,9,9,9,9,9,11,11,13,13,15,15,20,21,21,21,21,25,25,28,28,31,31,31,34
1,32,29,1,2,2,3,4,4,4,8,8,8,8,11,11,12,13,15,15,16,17,17,20,21,22,22,22,24,25,25,27,28,29,29
2,32,27,0,0,2,2,2,2,6,6,7,8,8,8,8,9,11,11,12,12,12,15,16,16,18,19,20,20,20,23,24,25,25,27
0,32,27,0,1,3,3,3,5,5,5,5,5,5,5,7,8,9,9,12,13,14,15,16,16,18,19,19,20,20,23,24,25,26,27
1,32,27,0,1,1,2,2,5,5,5,7,7,7,7,7,10,11,11,12,14,14,15,15,17,18,19,19,21,22,23,23,23,23,27
2,32,27,0,1,1,2,3,3,3,7,7,7,7,7,7,9,10,11,12,13,13,13,13,13,13,13,20,20,22,23,24,24,26,27
0,32,29,1,1,1,1,4,5,7,7,8,8,8,8,10,11,11,11,11,16,17,18,19,19,20,22,22,23,23,25,26,26,26,29
1,32,29,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,13,13,15,16,16,16,16,16,22,22,24,24,24,26,26,29
2,32,28,0,0,2,2,4,6,6,6,6,6,6,6,6,6,11,11,11,11,11,11,11,11,19,19,22,23,24,25,26,26,28,28
0,32,24,1,2,2,2,2,5,5,7,7,9,9,9,9,9,9,9,9,16,16,16,18,18,20,22,22,22,24,24,24,24,24,24
1,32,31,0,1,3,3,4,4,8,9,9,10,10,10,10,13,13,14,16,17,18,19,20,21,21,21,21,21,21,21,27,27,27,31
2,32,27,0,1,3,3,4,5,6,6,6,6,6,6,9,10,11,11,11,11,11,16,17,18,18,19,19,19,19,19,23,23,26,27
0,32,26,1,1,2,2,2,2,6,6,6,6,6,6,10,11,12,13,13,15,16,17,17,17,17,21,22,22,23,24,26,26,26,26
1,32,26,0,1,1,1,4,4,4,4,4,7,7,7,8,9,9,9,12,12,12,12,16,16,18,18,20,21,21,23,23,23,26,26
2,32,28,0,1,1,1,4,5,5,7,7,7,7,7,7,7,7,12,13,13,15,15,18,19,20,20,20,22,23,24,24,26,27,28
0,32,46,1,2,3,3,3,5,6,6,6,6,6,6,11,13,13,13,16,16,18,19,20,21,22,22,22,22,27,27,36,43,43,46
1,32,32,1,2,3,4,4,5,5,8,9,9,9,9,9,14,15,15,15,18,18,21,21,21,24,24,24,24,27,28,28,30,31,32
2,32,30,1,2,3,3,3,3,3,7,8,8,8,8,8,8,8,15,16,17,17,19,20,21,22,22,24,24,24,24,24,24,30,30
0,32,30,1,1,2,3,4,5,5,7,8,8,8,8,8,11,13,14,15,16,16,17,18,19,19,21,22,23,24,24,24,24,24,30
1,32,28,1,1,2,3,4,4,4,4,4,4,4,4,4,4,11,11,14,15,16,16,17,17,19,19,19,19,23,23,23,23,23,28
2,32,27,0,0,2,3,5,5,5,5,5,5,5,5,10,10,10,13,15,16,16,17,17,20,21,21,22,22,24,24,24,26,27,27
0,32,29,1,1,1,3,3,3,3,3,7,8,8,8,9,11,12,13,14,14,15,16,16,16,16,16,21,22,23,23,23,26,26,29
1,32,23,0,0,0,4,4,5,6,6,8,9,9,9,9,11,11,11,14,14,14,14,18,18,19,19,19,23,23,23,23,23,23,23
2,32,22,0,1,3,4,5,6,6,6,6,8,8,8,8,10,10,10,10,10,10,15,16,16,16,16,21,22,22,22,22,22,22,22
0,32,27,1,1,1,3,3,5,5,5,5,9,9,9,10,11,12,13,13,14,14,16,17,17,19,20,22,23,24,25,25,26,27,27
1,32,28,0,1,3,3,3,3,3,9,9,9,9,9,11,11,11,14,14,14,14,18,19,19,21,22,23,25,26,26,26,28,28,28
2,32,28,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,12,12,12,15,17,17,18,20,21,22,22,22,22,22,26,27,28
0,32,27,1,1,1,1,1,5,6,6,6,6,6,6,10,10,12,13,13,16,17,18,18,18,20,20,22,22,24,24,25,27,27,27
1,32,28,1,2,2,2,4,4,4,7,8,8,8,10,11,12,12,12,12,16,16,18,18,20,21,21,23,24,24,24,24,28,28,28
2,32,28,0,1,3,3,4,4,4,6,7,7,7,7,9,9,11,12,12,12,12,16,16,16,19,20,20,22,23,24,24,24,27,28
0,32,29,0,0,0,0,0,4,4,4,8,8,8,8,8,8,12,12,13,14,16,16,18,19,20,21,21,21,21,21,25,25,28,29
1,32,30,1,1,1,3,4,5,5,5,5,5,5,5,5,10,11,12,13,15,16,17,18,18,20,20,20,20,24,24,27,28,29,30
2,32,26,1,1,1,3,4,5,5,5,5,5,5,5,5,10,11,12,12,14,15,16,16,18,18,18,21,21,21,21,25,26,26,26
0,32,29,1,1,2,3,4,4,4,7,8,8,8,8,8,11,12,13,14,15,15,15,18,18,20,22,22,23,23,23,27,27,27,29
1,32,28,1,1,1,3,3,5,6,6,6,6,6,6,6,6,6,12,13,13,15,17,18,18,19,19,22,22,23,23,26,27,28,28
2,32,29,0,0,0,0,3,3,7,7,8,8,8,8,8,11,12,12,12,12,17,18,18,18,18,18,18,24,25,25,28,28,29,29
0,32,28,1,1,1,3,3,5,6,6,6,6,6,6,9,9,9,12,13,15,15,16,17,17,17,20,21,21,23,24,24,26,27,28
1,32,30,1,2,2,3,3,5,7,7,8,8,8,10,11,11,11,14,15,15,15,18,19,20,20,23,24,24,24,24,27,28,28,30
2,32,28,1,1,1,3,3,3,3,6,6,6,6,6,6,11,11,12,12,14,14,16,18,19,19,20,22,23,23,25,25,27,28,28
0,32,28,0,1,3,3,3,5,6,6,6,10,10,10,10,12,13,13,13,17,18,19,19,21,21,21,21,25,25,27,27,28,28,28
1,32,28,1,2,2,3,4,4,6,7,7,8,8,8,11,12,13,14,14,14,17,18,19,19,21,21,23,23,23,23,27,28,28,28
2,32,30,1,2,2,2,2,2,6,6,7,8,8,9,9,9,13,14,15,16,17,17,17,17,21,21,21,21,25,26,26,26,26,30
0,32,28,1,2,2,2,4,4,4,7,8,8,8,10,11,11,11,11,14,14,14,17,17,17,17,21,21,21,24,24,24,24,28,28
