key,proba
00000000,0.4980544747081712
00000001,0.4940047961630695
00000010,0.4935716525556601
00000100,0.49972707423580787
00001000,0.5072525597269625
00010001,0.49122807017543857
00100010,0.5137825421133231
01000100,0.5051449953227315
10001000,0.5105953582240161
00010000,0.5280050346129641
00100001,0.48681235870384326
01000010,0.49443969204448246
10000101,0.48046875
00001011,0.4932975871313673
00010111,0.47654784240150094
00101110,0.515928515928516
01011101,0.4866785079928952
10111010,0.5009416195856874
01110101,0.5085354896675651
11101011,0.49063670411985016
11010111,0.5014492753623189
10101110,0.49412915851272016
01011100,0.47229791099000906
10111000,0.5048076923076923
01110001,0.5065176908752328
11100011,0.4494949494949495
11000110,0.4680648236415634
00000011,0.5034449607434706
00000111,0.5035675082327113
00001111,0.4969538729329852
00011111,0.4971751412429379
00111111,0.4828411811652035
01111110,0.4831358249772106
11111100,0.5043816942551119
11111001,0.5305343511450382
11110011,0.5069380203515264
11100111,0.5028846153846154
11001110,0.5257531584062196
10011101,0.503883495145631
00111010,0.48589341692789967
01110100,0.49912280701754386
11101000,0.4792490118577075
11010000,0.5028846153846154
10100000,0.5116279069767442
01000001,0.5173951828724354
10000011,0.525096525096525
00111110,0.49686028257456827
01111101,0.49633699633699635
11111011,0.4904862579281184
11110110,0.5191919191919192
11101101,0.5067049808429118
11011011,0.4966824644549763
10110110,0.534816247582205
01101101,0.517825311942959
00000110,0.5125528913963329
00001101,0.5119930222416049
00011010,0.51208360548661
00110101,0.530448717948718
01101010,0.4612476370510397
11010101,0.49150743099787686
10101011,0.48279457768508866
01010110,0.5018148820326679
10101100,0.5129932627526468
01011000,0.49626168224299066
10110000,0.5055055055055055
01100000,0.4825918762088975
11000000,0.5154320987654321
10000000,0.46596858638743455
00011011,0.5098280098280098
00110111,0.5038639876352395
01101111,0.48816827344434705
11011110,0.5190243902439025
10111100,0.4919191919191919
01111001,0.5255941499085923
00000101,0.4974832214765101
11101010,0.49603174603174605
10101010,0.5215605749486653
01010100,0.49953227315247895
10101001,0.48151848151848153
01010010,0.5109553023663453
10100101,0.5023651844843898
01001011,0.4954379562043796
10010111,0.5041407867494824
00101111,0.5020644095788604
01011111,0.4781368821292776
10111111,0.47513227513227513
01111111,0.47928994082840237
11111111,0.49056603773584906
11111110,0.4794661190965092
11111101,0.46338912133891214
11111010,0.507360157016683
11110101,0.5290135396518375
11010100,0.4851390220517737
10101000,0.49612403100775193
00001110,0.5045871559633027
00011100,0.5269157694743508
00111001,0.5019127773527161
01110011,0.481581311769991
11001111,0.4813780260707635
10011111,0.49609375
11010110,0.5064575645756457
10101101,0.5033428844317096
01011010,0.5113122171945701
10110101,0.5024201355275896
01101011,0.4888888888888889
01011001,0.53045013239188
10110010,0.5326633165829145
01100100,0.4970588235294118
11001000,0.48268839103869654
10010001,0.48148148148148145
00100011,0.49594155844155846
00001010,0.493681917211329
00010100,0.4938347718865598
00101001,0.4807843137254902
01010011,0.5014409221902018
10100110,0.5045045045045045
01001101,0.5086128739800544
10011011,0.4916256157635468
01101110,0.504014272970562
11011100,0.4959839357429719
01110000,0.5391621129326047
11100000,0.5061475409836066
00010110,0.5067650676506765
00101101,0.514937106918239
01011011,0.5127528583992964
10000100,0.4931756141947225
00100000,0.5074135090609555
10000010,0.49631190727081137
00010101,0.496594427244582
00101010,0.4988179669030733
10100111,0.5080808080808081
01001110,0.484573502722323
11010001,0.5274043433298863
10100010,0.5056410256410256
01000101,0.5115658362989324
10001011,0.5037664783427496
00001100,0.49862385321100916
00011001,0.5123339658444023
00110011,0.5187207488299532
01100111,0.5206540447504303
10011100,0.5014895729890765
00111000,0.48384424192212094
10000001,0.5
10001001,0.501532175689479
00010010,0.49436795994993743
00100100,0.5089078233927188
01001000,0.4870420017873101
01000111,0.5072859744990893
10001110,0.5015166835187057
11100010,0.5269749518304432
11000100,0.4897750511247444
00100101,0.4959677419354839
00101000,0.4778898370830101
01010001,0.47513812154696133
10100011,0.5282828282828282
10001111,0.49204771371769385
00011110,0.48673658235657
00111101,0.5046875
01111010,0.5122171945701357
11110100,0.519
11101001,0.4956855225311601
11010011,0.49560975609756097
01001111,0.5101476014760148
11101100,0.5188492063492064
11011000,0.519455252918288
10110001,0.5131964809384164
01100010,0.5106382978723404
11000101,0.4952919020715631
10100100,0.4801587301587302
10010000,0.5110896817743491
01010000,0.48305821025195483
10100001,0.46393762183235865
01000011,0.5055452865064695
10000110,0.5127450980392156
00110010,0.500418410041841
11001001,0.48810754912099275
10010011,0.5078534031413613
00100110,0.5186688311688312
01001100,0.4919278252611586
10011001,0.5316973415132924
10011110,0.4971042471042471
01010111,0.4731285988483685
10101111,0.5097636176772867
01011110,0.491395793499044
10111101,0.4970588235294118
01000110,0.48565965583174
10001100,0.5056818181818182
01100110,0.4959053685168335
00111100,0.49616564417177916
11110010,0.49075975359342916
11100100,0.5
10001101,0.5177824267782427
11011111,0.4690873405299313
10111110,0.47673314339981004
01111100,0.4930675909878683
11100110,0.48214285714285715
11001101,0.4838709677419355
10011010,0.49461312438785504
00110100,0.5016366612111293
00001001,0.5055841924398625
11001100,0.4793233082706767
01100101,0.4935424354243542
11001011,0.4883720930232558
01101001,0.5209923664122137
00110110,0.4782270606531882
01101100,0.4767857142857143
01001001,0.47593097184377836
01111011,0.4954710144927536
11011010,0.5054509415262636
01000000,0.5171455050973123
11011001,0.4950592885375494
10110011,0.5114068441064639
01111000,0.48214285714285715
11110001,0.4777251184834123
01100001,0.4865350089766607
11000011,0.5071360608943863
10000111,0.4846743295019157
11010010,0.5125376128385155
01001010,0.49499545040946313
10010101,0.4995004995004995
11111000,0.5099337748344371
00101100,0.513126491646778
11100101,0.4759916492693111
11001010,0.4930555555555556
00101011,0.48451151707704526
01010101,0.5
10010010,0.4892156862745098
10001010,0.509090909090909
10110111,0.4995278564683664
01101000,0.48375116063138346
00100111,0.48194662480376765
11000111,0.5065590312815338
11110111,0.4841351074718526
11101110,0.5056179775280899
11011101,0.47873392680514343
10111001,0.5170630816959669
00011101,0.5006218905472637
00111011,0.49018067556952083
01110111,0.5141776937618148
11101111,0.5096642929806714
00010011,0.5126153846153846
01110010,0.4822761194029851
10011000,0.5113851992409867
00110001,0.5091883614088821
10010110,0.499003984063745
10110100,0.47770069375619423
10111011,0.48223350253807107
01100011,0.5088028169014085
11110000,0.5062320230105465
01110110,0.49734513274336284
10010100,0.5
11100001,0.5185528756957328
11000010,0.4667949951876805
00011000,0.5136507936507937
00110000,0.5339805825242718
11000001,0.5189075630252101
