key,proba
00000000,0.1020251375188224
00000001,0.49482329401363395
00000010,0.2993806039550104
00000100,0.1568854298134904
00001000,0.2646216648801045
00010001,0.14754884856943476
00100010,0.6892792247122955
01000101,0.1880629562908884
10001010,0.4997369154105667
00010100,0.22621659997418356
00101000,0.17987862696757065
01010000,0.15890683574767436
10100000,0.1434970818168113
01000000,0.29044163430732134
10000000,0.29272473742788063
00000101,0.3604592691920885
00001011,0.3541851642586165
00010110,0.5319424311451646
00101100,0.562887760857304
01011001,0.3286518484127445
10110011,0.35577684734638454
01100110,0.35768385047642315
11001101,0.5996828688174666
10011010,0.46857883267565814
00110100,0.41190222295135753
01101000,0.1596852241067501
11010000,0.5679403701165182
00001010,0.3087467362924282
00010000,0.15796465194641093
00100000,0.29239757561629465
00000011,0.28694567494522716
00000110,0.3151517202863477
00001100,0.5825687064052633
00011000,0.30002584838078356
00110001,0.32639200358813353
01100010,0.5905762647394447
11000101,0.37009376815202055
10001011,0.7428416233413517
00101101,0.7020268600148307
01011011,0.3522150485239777
10110110,0.4185350537212383
01101100,0.27649141923181697
11011001,0.3190270378932556
10110010,0.6575805484380963
01100101,0.1869561149059605
11001010,0.662699433865157
10010101,0.7279243922950622
00101011,0.34283628695405327
01010110,0.37549093340018386
10101100,0.2692232375979112
01011000,0.24110335433339009
10110000,0.4890641048879222
01100001,0.3219461697722567
11000011,0.6553001825797444
10000111,0.6104180345808711
00001110,0.24128479326718913
00011100,0.3278814771352085
00111000,0.5420601994880395
01110000,0.4424043062200957
11100001,0.4445510514112097
10000110,0.7287729426501824
00001101,0.5234865768665813
00011011,0.49378515380876326
00110111,0.62838857380717
01101110,0.33275397063230444
11011101,0.5367225642114201
10111011,0.32930832356389217
01110110,0.41234918381831087
11101100,0.26848952897794476
11011000,0.591039697542533
10110001,0.5364769074979087
00010111,0.3007248351408796
00101111,0.5969713965227146
01011111,0.6226091544651101
10111111,0.6985989492119089
01111111,0.5778454721683745
11111110,0.44065355857103294
11111101,0.6565523720056364
11111010,0.8021317993401573
11110101,0.7018455743879473
11101011,0.6182562423250102
11010110,0.34234347498114154
01100000,0.5231253759864114
11000001,0.488303443897794
10000010,0.28435266084193805
01000001,0.7081275258194881
10000011,0.5773289028797948
00000111,0.5024370860927152
01110001,0.33877995642701525
11100010,0.5765547877591313
00010101,0.2846978215038651
00101010,0.6202877199064044
01010101,0.21691542288557214
10101010,0.25111566125899093
01010100,0.3498827208756841
10101000,0.22932381164918544
00011001,0.3136181613897612
00110010,0.5318781698929871
01100100,0.2298100259435936
11001000,0.5428559794779918
10010001,0.6801763193339048
00100011,0.3766645967018561
01000111,0.3716711694326515
10001111,0.3777232279840442
00011110,0.2697493439507737
00111100,0.5685694260571607
