key,proba
00000000,0.08276848266881338
00000001,0.26639695582178174
00000010,0.4313834874083519
00000100,0.17474197437630007
00001000,0.3056640625
00010001,0.24582024128166338
00100010,0.7682735887927482
01000101,0.18489712615147003
10001010,0.2967438737831487
00010100,0.15224825839138695
00101000,0.12023673365648203
01010000,0.24159687966043364
10100000,0.1315850256738269
01000000,0.220381351005697
10000000,0.270185304080232
00000101,0.4019399415360085
00001011,0.47315522721415687
00010110,0.45196316488752464
00101100,0.4684374834647336
01011000,0.20645509582385377
10110000,0.2370924406361194
01100001,0.4606093383811069
11000011,0.5637945710772723
10000110,0.3925921493537578
00001101,0.30868623202678747
00011010,0.40100342075256556
00110100,0.34737112080020516
01101001,0.2876306620209059
11010010,0.7308409699132268
10100101,0.5323220867592855
01001011,0.5014728816496274
10010111,0.41461853558627754
00101111,0.2898400393077469
01011110,0.3944541980791077
10111101,0.725018117400757
01111010,0.3976
11110100,0.45667621168734757
11101000,0.573766199764367
11010000,0.6351538573720286
00000011,0.3738468961993699
00000111,0.4324061466640731
00001111,0.7599200944338509
00011111,0.6752975887679317
00111111,0.4538356893594369
01111110,0.24699588477366255
11111100,0.16590273230549438
11111000,0.154958210978089
11110000,0.16866850493059773
11100000,0.6067726141305835
11000001,0.3911160918954715
10000011,0.5596105265739583
00000110,0.47061175529788085
00011011,0.4234240301724138
00110111,0.4390350877192982
01101110,0.3076569537641327
11011101,0.6600365138848852
10111010,0.4893318797695063
01110101,0.5994709994332137
11101011,0.4764066686513843
11010111,0.6765109165699821
10101110,0.2003822873526601
01011101,0.255024421490912
10111011,0.679629998010742
01110110,0.4245170284803824
11101100,0.5939173680183627
11011001,0.4578814319497676
10110011,0.35273059104309984
01100111,0.3067329142161833
11001110,0.6892115419959566
10011101,0.4835814516703469
00111010,0.1609417072993232
11010110,0.21362898864250945
10101100,0.2337850219414573
01100000,0.49554646473438363
10000010,0.22150065550778988
00010000,0.08469131281522047
00100000,0.42023170122408193
01000001,0.7408119844947685
00001110,0.4097439601894213
00011100,0.6345616014915852
00111000,0.4051803885291397
01110001,0.5072940044886182
11100010,0.5873322390653665
11000101,0.39743215640501894
00010101,0.3008540581189236
00101010,0.40448587241479755
01010101,0.300148588410104
10101010,0.38635973200481016
01010100,0.22546082949308754
10101001,0.5314294126306492
01010011,0.33110229714096845
10100110,0.49123215394165115
01001100,0.6639016226442552
10011001,0.4160431384023743
00110011,0.3192345760475091
01100110,0.38604127195452914
11001101,0.6490928495197439
10011011,0.17368646925387776
00110110,0.4989335148627184
01101101,0.36662986790513535
11011011,0.27404157376105875
10110110,0.7999476302697041
11011010,0.5077416151311335
10110101,0.29050925925925924
01101010,0.6483587106980423
11010101,0.7854191263282172
10101011,0.7343927355278093
01010111,0.17999653018736989
01011100,0.42361638229761395
10111000,0.34311573099153186
01110000,0.13595986560500758
00100001,0.36326070623591283
01000010,0.7497173599469806
10000100,0.3884857281083696
10000001,0.35537732409770323
11000000,0.2668849774866967
00001010,0.2100225520532858
10100001,0.4121787883507242
01000011,0.29227349827455107
10000111,0.5900711808724219
00011110,0.4858861638130495
00111100,0.45966894377299
01111000,0.4258945302043366
11100001,0.443834781283341
01101111,0.35575221238938054
11011111,0.4794311056736504
10111110,0.5774193548387097
01111101,0.26009843068065747
11111011,0.5574944071588367
11110110,0.5421887235708692
11101101,0.4358294225668231
10110100,0.3810872027180068
01001010,0.2547538957918583
10010100,0.645541826322814
00101001,0.36278195488721804
10100111,0.3799910939587353
01001111,0.4546140306763892
10011110,0.560122188281033
00001100,0.31982255130373727
00011000,0.4223773952582007
00110000,0.43062484146444574
01101100,0.40736254122080895
11011000,0.46644192460925527
00010111,0.4986811806573163
10111100,0.5171193247566538
00101101,0.6091930816340265
01011011,0.37180739706908583
01101000,0.2913858414916121
01011001,0.6300270053280782
11001111,0.4632091368657555
00111101,0.3477468723430098
11101001,0.5040592168099332
11010011,0.3628389154704944
10011111,0.5963875205254515
00111110,0.6309241036081891
01111100,0.4766355140186916
00110001,0.4764347384459116
01100010,0.27378235639303644
11110001,0.4397870924817033
11100011,0.2936474984430143
11000110,0.5242323344432113
10001100,0.4069949321153726
00011001,0.3148372261890355
00110101,0.4799078732044366
01101011,0.2427681879088831
10101000,0.41703786191536746
00111001,0.4903229436255204
01110011,0.22269747805799356
11100111,0.36419364979566177
01111111,0.7426395939086294
11111111,0.6028147343651009
11111110,0.35273711819950926
11111101,0.5444909344490935
11110111,0.47719928186714544
11101111,0.5657875774607292
10111111,0.587144272971825
11111001,0.5558264261335933
11110011,0.2278358497870693
10101111,0.3980876644892549
01011111,0.412865251208745
10010101,0.7632795116106579
00001001,0.44806138464221357
00010010,0.4196852216178683
00100100,0.32938506277040924
01001001,0.6026427560169891
10010011,0.49881732783672367
00100111,0.39450010970525856
11111010,0.6298406480904478
10101101,0.6166958552247519
01011010,0.5685368536853685
11110010,0.5457043679490888
11100101,0.4035809132185385
11001010,0.5275900255852141
11110101,0.6721000758150114
01111001,0.6230956459028216
11100110,0.5098315885298134
11001100,0.6502482534382003
10011000,0.5320772716432148
01001000,0.303327731092437
10010001,0.6171224732461356
00100011,0.5010621724968135
01000110,0.31070062775092
10011010,0.5477611940298508
10111001,0.45672606226747603
10000101,0.6004510632204482
01000111,0.24254529890141246
10001110,0.7108710055552724
00011101,0.15990562132626873
01110100,0.13795207267057588
11010001,0.38878703901087186
10100010,0.6962190352020861
01111011,0.38906210499705063
11000010,0.6898027097694319
10110111,0.36796584190934967
11011100,0.6099951791740318
01100011,0.5745894883661954
10001101,0.6156277436347674
11011110,0.6171723692704971
11101110,0.5889222555889223
01110010,0.3930187459599224
11100100,0.5866023719536035
11001001,0.699263856812933
00100110,0.4250740059204736
00110010,0.6896647161157679
01100100,0.4003133245382586
11001000,0.595211867518543
01100101,0.22409200968523002
00101011,0.5671303614711771
10110010,0.631134249381241
11001011,0.6773187840997662
10010110,0.418538384177003
00111011,0.35965076980848665
10110001,0.5603041426324069
10001011,0.682268977662434
00101110,0.38841387261024113
11000100,0.5145990137555152
10001000,0.2792192748754778
10010000,0.35023622047244096
01010001,0.29697008519633594
10001001,0.32009773976786804
00100101,0.564284381414443
01010010,0.6718274813381255
10100100,0.41413595590619257
01010110,0.39570334096832793
01000100,0.26500413130023287
10100011,0.5046892039258452
10001111,0.4643765903307888
11101010,0.4970122109638867
11010100,0.26208466090122895
10010010,0.45985401459854014
00010011,0.5531428571428572
01001110,0.5249678869621066
01110111,0.2792281498297389
01001101,0.3562408727772528
10011100,0.521486268174475
11000111,0.2429364278506559
