key,proba
00000000,0.49946666666666667
00000001,0.49741868869385647
00000010,0.49093511450381677
00000100,0.49257425742574257
00001000,0.49167733674775926
00010001,0.498134328358209
00100010,0.5096153846153846
01000100,0.4888268156424581
10001000,0.49271137026239065
00010000,0.5673249551166966
00100001,0.4686192468619247
01000010,0.57
10000101,0.49441340782122906
00001011,0.521557719054242
00010111,0.4629981024667932
00101110,0.5260663507109005
01011101,0.47435897435897434
10111010,0.5145118733509235
01110101,0.5465994962216625
11101011,0.47297297297297297
11010111,0.4754601226993865
10101111,0.5415384615384615
01011111,0.5133689839572193
10111111,0.5261627906976745
01111111,0.5162907268170426
11111111,0.48663101604278075
11111110,0.44021739130434784
00000011,0.5097202465623518
00000111,0.5151267375306623
00001110,0.50066401062417
00011101,0.47126436781609193
00111010,0.4874715261958998
01110100,0.5164556962025316
11101000,0.4494047619047619
11010000,0.4787234042553192
10100000,0.49575070821529743
01000001,0.5264623955431755
10000011,0.48214285714285715
00001111,0.4863861386138614
00011111,0.49536178107606677
00111110,0.47072072072072074
01111101,0.5497237569060773
11111011,0.5393258426966292
11110110,0.4864864864864865
11101101,0.5072463768115942
11011010,0.5123456790123457
10110101,0.4953560371517028
01101010,0.4753623188405797
11010101,0.5159235668789809
10101011,0.48242811501597443
01010110,0.5040871934604905
10101100,0.5028089887640449
01011000,0.49444444444444446
10110000,0.5015197568389058
01100000,0.49142857142857144
11000000,0.5921450151057401
00000110,0.48576214405360135
00001101,0.5416666666666666
00011011,0.49909255898366606
00110111,0.4830097087378641
01101111,0.5026881720430108
11011110,0.5221238938053098
10111101,0.4807121661721068
01111010,0.5221932114882507
11110101,0.5276073619631901
10101110,0.5368731563421829
11101010,0.5123456790123457
10101010,0.4630225080385852
01010100,0.5830985915492958
10101001,0.5125348189415042
01010010,0.4656084656084656
10100101,0.49415204678362573
01001011,0.4918032786885246
10010111,0.5146579804560261
00101111,0.5347043701799485
00011100,0.5344506517690876
00111001,0.5033557046979866
01110011,0.5
11100111,0.5154929577464789
11001111,0.48
10011111,0.517426273458445
00111111,0.5178571428571429
11111101,0.5137614678899083
11111010,0.46710526315789475
11010110,0.4676056338028169
10101101,0.5427728613569321
01011010,0.49855907780979825
